,S,V,L,BET,Vt,Temp(K),K,n,Vmic,Group
1608,0.28,0.2809,0.058,963.0,0.508,273.0,4.8804739610141255,0.6239088722196187,0.439,2
1609,0.28,0.2809,0.058,1283.0,0.686,273.0,5.572670352083217,0.5998407960960801,0.582,2
1610,0.28,0.2809,0.058,1383.0,0.736,273.0,4.671918166761516,0.617736841045037,0.633,2
1611,0.28,0.2809,0.058,761.0,0.419,298.0,2.426118995563604,0.5251134197223323,0.363,0
1612,0.28,0.2809,0.058,963.0,0.508,298.0,3.145460980370917,0.7261646381281424,0.439,0
1613,0.28,0.2809,0.058,1283.0,0.686,298.0,4.294254607282393,0.773436834466186,0.582,0
1614,0.28,0.2809,0.058,1383.0,0.736,298.0,3.959760438568992,0.750471688749934,0.633,0
1615,0.28,0.2809,0.058,1283.0,0.686,323.0,1.2665902641768618,0.7525980746513453,0.582,1
1616,0.28,0.2809,0.058,1270.0,0.55,273.0,7.138521549237277,0.480730693840543,0.51,2
1617,0.28,0.2809,0.058,1270.0,0.55,298.0,4.872498448276665,0.493516755955303,0.51,0
1618,0.28,0.2809,0.058,1270.0,0.55,318.0,3.403939074183042,0.5722803429228377,0.51,1
1619,0.28,0.2809,0.058,1223.0,0.52,273.0,6.925305043073779,0.4656789320455972,0.45,2
1620,0.28,0.2809,0.058,1223.0,0.52,298.0,4.678366620703418,0.5155372017129258,0.45,0
1621,0.28,0.2809,0.058,1223.0,0.52,318.0,3.359926605891731,0.5701083259034568,0.45,1
1622,0.28,0.2809,0.058,965.0,0.41,273.0,6.709376713937326,0.457742768718048,0.37,2
1623,0.28,0.2809,0.058,965.0,0.41,298.0,4.494448012583611,0.5690157428805583,0.37,0
1624,0.28,0.2809,0.058,965.0,0.41,328.0,3.20280383279083,0.602243134186035,0.37,1
1625,0.28,0.2809,0.058,512.0,0.23,273.0,3.4201116743991897,0.4029208290826978,0.19,2
1626,0.28,0.2809,0.058,512.0,0.23,298.0,2.473336073031289,0.4845006801425701,0.19,0
1627,0.28,0.2809,0.058,512.0,0.23,328.0,1.850396739796536,0.582646516125493,0.19,1
1628,0.28,0.2809,0.058,1265.0,0.53,273.0,7.156763520586361,0.4543373307536465,0.46,2
1629,0.28,0.2809,0.058,1265.0,0.53,298.0,4.88352161585007,0.5036841074557159,0.46,0
1630,0.28,0.2809,0.058,1265.0,0.53,328.0,3.5697927000605985,0.5743412597460942,0.46,1
1631,0.28,0.2809,0.058,1175.0,0.5,273.0,6.9406206343371135,0.518886662566805,0.44,2
1632,0.28,0.2809,0.058,1175.0,0.5,298.0,4.604963842464582,0.5140893696476716,0.44,0
1633,0.28,0.2809,0.058,1175.0,0.5,328.0,3.254403785872563,0.629031358281497,0.44,1
1634,0.28,0.2809,0.058,1145.0,0.53,298.0,4.110542813441314,0.445551596880604,0.42,0
1635,0.28,0.2809,0.058,980.0,0.48,298.0,3.0956864323545323,0.5995090373082923,0.35,0
1652,0.28,0.2809,0.058,2908.0,1.473,273.0,5.340001488430619,0.6817450251370978,1.262,2
1653,0.28,0.2809,0.058,2908.0,1.473,298.0,3.2221816831819114,0.7038153766947384,1.262,0
1654,0.28,0.2809,0.058,3010.0,1.506,273.0,5.116972340270837,0.682387887321384,1.289,2
1655,0.28,0.2809,0.058,3010.0,1.506,298.0,2.789920475439984,0.8349608502072515,1.289,0
1656,0.28,0.2809,0.058,702.0,0.43,273.0,2.9525362099404724,0.5510039214039688,0.28,2
1657,0.28,0.2809,0.058,702.0,0.43,298.0,1.847751621099725,0.6416554492172403,0.28,0
1658,0.28,0.2809,0.058,2271.0,0.95,273.0,6.475656708304554,0.6095989811559407,0.87,2
1659,0.28,0.2809,0.058,2271.0,0.95,298.0,3.71134654082872,0.6350451152439789,0.87,0
1660,0.28,0.2809,0.058,1287.0,0.5,273.0,4.801894087984643,0.4500384474874251,0.47,2
1661,0.28,0.2809,0.058,1287.0,0.5,298.0,3.263233897335664,0.5437728400643549,0.47,0
1662,0.28,0.2809,0.058,252.0,0.136,273.0,5.927685548957808,0.5746642038653846,0.1076,2
1663,0.28,0.2809,0.058,358.0,0.1668,273.0,6.957441333239683,0.6974843295212694,0.1429,2
1664,0.28,0.2809,0.058,1384.0,0.626,273.0,10.377313648339795,0.6645010522096652,0.4964,2
1665,0.28,0.2809,0.058,2290.0,1.1873,273.0,8.632090150912013,0.8179010039685181,0.9245,2
1666,0.28,0.2809,0.058,252.0,0.136,298.0,4.8081830125183584,0.77825397327722,0.1076,0
1667,0.28,0.2809,0.058,358.0,0.1668,298.0,5.078137689909024,0.7105524323747459,0.1429,0
1668,0.28,0.2809,0.058,1384.0,0.626,298.0,7.218164613781664,0.734404135818919,0.4964,0
1669,0.28,0.2809,0.058,2290.0,1.1873,298.0,6.135727581343729,0.8800472610211222,0.9245,0
1707,0.28,0.2809,0.058,1324.0,0.635,298.0,4.116913003065088,0.4096111215470183,0.536,0
1708,0.28,0.2809,0.058,1526.0,0.726,298.0,4.351492356037516,0.4548967029647952,0.617,0
1709,0.28,0.2809,0.058,1631.0,0.771,298.0,3.497591737429636,0.5082783075793985,0.598,0
1710,0.28,0.2809,0.058,1582.0,0.761,298.0,2.635927066500921,0.4633982024089536,0.62,0
1711,0.28,0.2809,0.058,1324.0,0.635,323.0,2.5821281734765384,0.5090198792894682,0.536,1
1712,0.28,0.2809,0.058,1526.0,0.726,323.0,2.6971229472008664,0.5577083472627612,0.617,1
1713,0.28,0.2809,0.058,1631.0,0.771,323.0,2.2832757656148504,0.5884555806684496,0.598,1
1714,0.28,0.2809,0.058,1582.0,0.761,323.0,1.674314241887875,0.5639805647629091,0.62,1
1715,0.28,0.2809,0.058,1713.0,0.73,273.0,7.441724735103679,0.6362070896538812,0.73,2
1716,0.28,0.2809,0.058,1893.0,0.79,273.0,7.244663555670869,0.6596892362198583,0.78,2
1717,0.28,0.2809,0.058,1871.0,0.8,273.0,6.906300950784936,0.6546172596682782,0.79,2
1718,0.28,0.2809,0.058,1713.0,0.73,298.0,4.477164895779883,0.7236335642525125,0.73,0
1719,0.28,0.2809,0.058,814.2,0.549,273.0,3.421385881474829,0.4731659941736357,0.25,2
1720,0.28,0.2809,0.058,814.2,0.549,298.0,2.294963684414116,0.4999310081338344,0.25,0
1739,0.28,0.2809,0.058,1234.0,0.56,298.0,3.868379705803745,0.3568112614161497,0.56,0
1740,0.28,0.2809,0.058,1234.0,0.56,308.0,3.071090943767982,0.4040333681099898,0.56,0
1741,0.28,0.2809,0.058,1234.0,0.56,318.0,2.437098729672312,0.453469374558332,0.56,1
1742,0.28,0.2809,0.058,790.0,0.36,273.0,4.75825127744614,0.4066391256476638,0.26,2
1743,0.28,0.2809,0.058,1450.0,0.63,273.0,5.832713034579311,0.5857129485855076,0.46,2
1744,0.28,0.2809,0.058,1860.0,0.91,273.0,4.811455987273232,0.6761613504170645,0.62,2
1745,0.28,0.2809,0.058,680.0,0.27,273.0,3.8856010060151727,0.4068287025155842,0.22,2
1746,0.28,0.2809,0.058,1460.0,0.6,273.0,4.890633000194506,0.5954510020103752,0.39,2
1747,0.28,0.2809,0.058,2340.0,1.1,273.0,4.351849577237829,0.7264869595779748,0.6,2
1748,0.28,0.2809,0.058,790.0,0.36,298.0,3.2326573266653207,0.5481415145727763,0.26,0
1749,0.28,0.2809,0.058,1450.0,0.63,298.0,3.3865750823038026,0.6283719584261993,0.46,0
1750,0.28,0.2809,0.058,1860.0,0.91,298.0,2.455014860302209,0.7517142244279226,0.62,0
1751,0.28,0.2809,0.058,680.0,0.27,298.0,2.548699068885136,0.488062578953185,0.22,0
1752,0.28,0.2809,0.058,1460.0,0.6,298.0,2.796156762657627,0.6623218702334457,0.39,0
1753,0.28,0.2809,0.058,2340.0,1.1,298.0,2.3845288311636264,0.8092475508106165,0.6,0
1754,0.28,0.2809,0.058,258.4,0.3231,273.0,2.270596555956649,0.3302401592599304,0.087,2
1755,0.28,0.2809,0.058,258.4,0.3231,288.0,1.9199193480663808,0.3521414213928717,0.087,0
1756,0.28,0.2809,0.058,258.4,0.3231,298.0,1.6820529245655422,0.4130695611721615,0.087,0
1757,0.28,0.2809,0.058,154.9,0.2831,273.0,1.858260001005507,0.3943338656722381,0.0576,2
1758,0.28,0.2809,0.058,154.9,0.2831,288.0,1.4550782377411615,0.4458530109629081,0.0576,0
1759,0.28,0.2809,0.058,154.9,0.2831,298.0,1.391913952607455,0.4833733746362897,0.0576,0
1760,0.28,0.2809,0.058,131.2,0.2378,273.0,1.2361768381738458,0.3945446916069381,0.0094,2
1761,0.28,0.2809,0.058,131.2,0.2378,288.0,0.9825138005347204,0.4657274096029296,0.0094,0
1762,0.28,0.2809,0.058,131.2,0.2378,298.0,0.857762604139402,0.5189570337574807,0.0094,0
1763,0.28,0.2809,0.058,288.0,0.3932,273.0,2.6798199525688124,0.3136879171515864,0.121,2
1764,0.28,0.2809,0.058,288.0,0.3932,288.0,2.233820189974273,0.3570526125548853,0.121,0
1765,0.28,0.2809,0.058,288.0,0.3932,298.0,1.9848892325323024,0.4118588066205976,0.121,0
1766,0.28,0.2809,0.058,684.4,0.4821,273.0,3.50386793462939,0.4199397705140746,0.212,2
1767,0.28,0.2809,0.058,684.4,0.4821,288.0,2.740534456294119,0.4834087461798919,0.212,0
1768,0.28,0.2809,0.058,684.4,0.4821,298.0,2.382185596081683,0.5375653098209602,0.212,0
1769,0.28,0.2809,0.058,519.0,0.65,273.0,2.1227973180418624,0.437479266338998,0.12,2
1770,0.28,0.2809,0.058,1008.0,0.7,273.0,4.68707228682015,0.4358553698977859,0.3,2
1771,0.28,0.2809,0.058,1463.0,0.75,273.0,5.589888443500167,0.566923396071179,0.51,2
1772,0.28,0.2809,0.058,1917.0,1.0,273.0,6.411720367845199,0.6239088153848933,0.66,2
1773,0.28,0.2809,0.058,2782.0,1.58,273.0,5.582018547905202,0.7383613237677106,0.88,2
1774,0.28,0.2809,0.058,3180.0,1.86,273.0,4.877110212199893,0.7863348575338034,0.98,2
1775,0.28,0.2809,0.058,3158.0,1.92,273.0,4.690734857456228,0.7809794394278361,0.95,2
1776,0.28,0.2809,0.058,3325.0,2.25,273.0,4.3270973130502846,0.8256617713920678,0.98,2
1777,0.28,0.2809,0.058,867.0,0.69,273.0,3.6735069876992457,0.430983505957031,0.25,2
1778,0.28,0.2809,0.058,1017.0,0.55,273.0,4.689874664473965,0.4647412045658326,0.38,2
1779,0.28,0.2809,0.058,1217.0,0.99,273.0,3.875633772305443,0.5945275054111507,0.35,2
1780,0.28,0.2809,0.058,1020.0,0.48,273.0,5.122939002416225,0.5189103810905122,0.44,2
1781,0.28,0.2809,0.058,519.0,0.65,298.0,1.4226239255791695,0.5435606456964045,0.12,0
1782,0.28,0.2809,0.058,1008.0,0.7,298.0,2.8884101170242262,0.5238403424107807,0.3,0
1783,0.28,0.2809,0.058,1463.0,0.75,298.0,3.43056028699719,0.645449871129316,0.51,0
1784,0.28,0.2809,0.058,1917.0,1.0,298.0,3.7132892662451686,0.7015277084852439,0.66,0
1785,0.28,0.2809,0.058,2782.0,1.58,298.0,3.183495780701996,0.7905131122067572,0.88,0
1786,0.28,0.2809,0.058,3180.0,1.86,298.0,2.665505814080296,0.8321366338010516,0.98,0
1787,0.28,0.2809,0.058,3158.0,1.92,298.0,2.5621115783329267,0.8218164562279331,0.95,0
1788,0.28,0.2809,0.058,3325.0,2.25,298.0,2.3836695008642037,0.820179592525511,0.98,0
1789,0.28,0.2809,0.058,867.0,0.69,298.0,2.271338959680726,0.49105610429605,0.25,0
1790,0.28,0.2809,0.058,1017.0,0.55,298.0,2.958710099875318,0.5467223233306538,0.38,0
1791,0.28,0.2809,0.058,1217.0,0.99,298.0,2.3436227433796097,0.640151121125225,0.35,0
1792,0.28,0.2809,0.058,1020.0,0.48,298.0,3.057129902807836,0.5997783678625246,0.44,0
1799,0.28,0.2809,0.058,1438.0,0.8,273.0,5.754652125615541,0.6137601933559199,0.64,2
1800,0.28,0.2809,0.058,1384.0,0.74,273.0,5.96527905208535,0.6516472760107055,0.63,2
1801,0.28,0.2809,0.058,1248.0,0.72,273.0,5.548653542005433,0.6207886014534151,0.57,2
1802,0.28,0.2809,0.058,2059.0,1.12,273.0,4.123073494557949,0.7662076540273008,0.75,2
1803,0.28,0.2809,0.058,1770.0,0.96,273.0,4.114705050823511,0.7093144315456813,0.67,2
1804,0.28,0.2809,0.058,1438.0,0.8,298.0,3.424526994330134,0.7101118117917101,0.64,0
1805,0.28,0.2809,0.058,1384.0,0.74,298.0,3.348255112910831,0.7312071996567565,0.63,0
1806,0.28,0.2809,0.058,1248.0,0.72,298.0,3.379845224386961,0.7177855879539246,0.57,0
1807,0.28,0.2809,0.058,2059.0,1.12,298.0,2.318369168926923,0.8057623486403753,0.75,0
1808,0.28,0.2809,0.058,1770.0,0.96,298.0,2.012464832257685,0.8258168887044541,0.67,0
1809,0.28,0.2809,0.058,778.0,0.38,273.0,3.933324314554969,0.4383434426544787,0.24,2
1810,0.28,0.2809,0.058,1770.0,0.77,273.0,4.730613907339725,0.5553570860671139,0.59,2
1811,0.28,0.2809,0.058,1380.0,0.61,273.0,4.682006816569853,0.6221773868081447,0.46,2
1812,0.28,0.2809,0.058,1252.0,0.62,273.0,4.421068776713644,0.5211373540830896,0.4,2
1813,0.28,0.2809,0.058,110.0,0.04,273.0,3.054775693366457,0.4150987812590255,0.04,2
1814,0.28,0.2809,0.058,609.0,0.29,273.0,3.529473930544658,0.4461812642155535,0.2,2
1815,0.28,0.2809,0.058,778.0,0.38,298.0,2.7633279261916344,0.5370155183114332,0.24,0
1816,0.28,0.2809,0.058,1770.0,0.77,298.0,3.040537922849455,0.625230467528298,0.59,0
1817,0.28,0.2809,0.058,1380.0,0.61,298.0,2.944233888728415,0.6925830709750039,0.46,0
1818,0.28,0.2809,0.058,110.0,0.04,298.0,2.299077346304556,0.5496985064719763,0.04,0
1819,0.28,0.2809,0.058,609.0,0.29,298.0,2.537697014499243,0.5397407617485014,0.2,0
1820,0.28,0.2809,0.058,541.0,0.36,273.0,3.772004465570937,0.3812649792727757,0.136,2
1821,0.28,0.2809,0.058,385.0,0.3,273.0,2.870764867459018,0.339734295675229,0.088,2
1822,0.28,0.2809,0.058,457.0,0.58,273.0,2.239031720954063,0.3545221558845729,0.106,2
1823,0.28,0.2809,0.058,306.0,0.17,298.0,1.7166411529226424,0.5371823038563925,0.13,0
1824,0.28,0.2809,0.058,947.0,0.51,298.0,4.2842241068148885,0.6193709967151187,0.5,0
1825,0.28,0.2809,0.058,1179.0,0.63,298.0,4.083565414160891,0.7101365847710259,0.61,0
1826,0.28,0.2809,0.058,1262.0,0.7,298.0,2.8650942356757194,0.7512545233264825,0.65,0
1827,0.28,0.2809,0.058,306.0,0.17,273.0,2.5681529444418514,0.4230492802707596,0.13,2
1828,0.28,0.2809,0.058,947.0,0.51,273.0,6.37431682174699,0.5311571025500018,0.5,2
1829,0.28,0.2809,0.058,1179.0,0.63,273.0,6.049976538564799,0.6491240073305942,0.61,2
1830,0.28,0.2809,0.058,1262.0,0.7,273.0,4.340584882395116,0.7264841261949071,0.65,2
1831,0.28,0.2809,0.058,1116.0,0.63,273.0,4.617642318242574,0.7021832444587919,0.57,2
1832,0.28,0.2809,0.058,278.0,0.13,298.0,2.4207198478630008,0.5182811785564453,0.12,0
1833,0.28,0.2809,0.058,1720.0,0.82,298.0,4.627596492251595,0.6600853007792709,0.69,0
1834,0.28,0.2809,0.058,1512.0,0.71,298.0,4.300095404838296,0.6753527237515828,0.63,0
1835,0.28,0.2809,0.058,1701.0,0.78,298.0,4.045757431008797,0.7709029466722533,0.71,0
1836,0.28,0.2809,0.058,2385.0,1.1,298.0,3.449172889420089,0.8052629536374133,0.7,0
1837,0.28,0.2809,0.058,1720.0,0.82,273.0,7.145795307846414,0.5827619528680799,0.69,2
1838,0.28,0.2809,0.058,1512.0,0.71,273.0,6.886015546169821,0.6309776598286265,0.63,2
1839,0.28,0.2809,0.058,422.0,0.16,298.0,2.3925828248881142,0.4696144841725121,0.15,0
1840,0.28,0.2809,0.058,2091.0,0.87,298.0,3.907252799303973,0.7728781116867058,0.65,0
1841,0.28,0.2809,0.058,2893.0,1.59,298.0,2.8702370464928424,0.8694262457238118,0.7,0
1842,0.28,0.2809,0.058,422.0,0.16,273.0,3.160072251899741,0.4071305034383739,0.15,2
1843,0.28,0.2809,0.058,2091.0,0.87,273.0,6.248206557825706,0.7074112872598882,0.65,2
1844,0.28,0.2809,0.058,2893.0,1.59,273.0,4.694941653584371,0.8191013442307568,0.7,2
1845,0.28,0.2809,0.058,2426.0,1.04,298.0,4.0449732004924055,0.4794405912294621,0.96,0
1846,0.28,0.2809,0.058,1414.0,0.67,298.0,3.274648590276485,0.424767360955438,0.574,0
1847,0.28,0.2809,0.058,1850.0,0.86,298.0,2.9432941573248543,0.424658059743281,0.75,0
1848,0.28,0.2809,0.058,566.0,0.23,298.0,2.2251005504085266,0.2532820499337889,0.217,0
1849,0.28,0.2809,0.058,447.0,0.22,298.0,1.5294362259482857,0.4867798251333977,0.18,0
1850,0.28,0.2809,0.058,1010.0,0.57,298.0,2.3591670813793826,0.5791717229306291,0.37,0
1851,0.28,0.2809,0.058,1420.0,0.86,298.0,2.4334367027684998,0.6898926294124887,0.52,0
1852,0.28,0.2809,0.058,1352.0,0.78,298.0,2.8145224999426626,0.6313052213430579,0.54,0
1853,0.28,0.2809,0.058,453.4,0.19,273.0,3.162821355701769,0.439248906554486,0.17,2
1854,0.28,0.2809,0.058,1825.1,0.81,273.0,7.3722444416019055,0.6309710456173466,0.68,2
1855,0.28,0.2809,0.058,2016.2,0.97,273.0,6.874943961011948,0.7086564448633528,0.78,2
1856,0.28,0.2809,0.058,1916.2,0.95,273.0,6.262079014902048,0.7402810649597815,0.73,2
1857,0.28,0.2809,0.058,1564.8,0.68,273.0,4.71718042599808,0.6711101316744278,0.62,2
1858,0.28,0.2809,0.058,2040.4,1.05,273.0,3.852631079006812,0.7439939937380755,0.73,2
1859,0.28,0.2809,0.058,1664.5,1.08,273.0,2.8375551978141185,0.7246441425199559,0.23,2
1860,0.28,0.2809,0.058,1770.7,0.83,273.0,7.920162335460157,0.6375980144653928,0.67,2
1861,0.28,0.2809,0.058,1262.1,0.63,273.0,5.032708470195948,0.6534190896661476,0.57,2
1862,0.28,0.2809,0.058,453.4,0.19,298.0,2.390148732563846,0.5023423015722265,0.17,0
1863,0.28,0.2809,0.058,1825.1,0.81,298.0,4.703532831763907,0.6974599220245279,0.68,0
1864,0.28,0.2809,0.058,2016.2,0.97,298.0,4.266804608532055,0.7898709919119045,0.78,0
1865,0.28,0.2809,0.058,1916.2,0.95,298.0,3.759830911546774,0.856945761741121,0.73,0
1866,0.28,0.2809,0.058,1564.8,0.68,298.0,2.924136928822344,0.7482644040489921,0.62,0
1867,0.28,0.2809,0.058,2040.4,1.05,298.0,2.640633099599028,0.8091613127230459,0.73,0
1868,0.28,0.2809,0.058,1664.5,1.08,298.0,1.7898902600037887,0.763160084713045,0.23,0
1869,0.28,0.2809,0.058,1770.7,0.83,298.0,5.21843095186836,0.6650304624216998,0.67,0
1870,0.28,0.2809,0.058,1262.1,0.63,298.0,3.3334101544489814,0.7128535476854726,0.57,0
1871,0.28,0.2809,0.058,648.0,0.299,273.0,3.510682123897054,0.4509347737989282,0.266,2
1872,0.28,0.2809,0.058,648.0,0.299,298.0,2.3224531705531826,0.5375924079294941,0.266,0
1873,0.28,0.2809,0.058,648.0,0.299,323.0,1.3568010068784775,0.5791770533642632,0.266,1
1874,0.28,0.2809,0.058,1438.0,0.654,273.0,5.809022474019406,0.5835014039772338,0.474,2
1875,0.28,0.2809,0.058,1438.0,0.654,298.0,3.546069752600077,0.6710521449009196,0.474,0
1876,0.28,0.2809,0.058,1438.0,0.654,323.0,2.0172623879703147,0.7193411947839563,0.474,1
1877,0.28,0.2809,0.058,1438.0,0.654,348.0,1.08445123606212,0.6689043896279593,0.474,1
1878,0.28,0.2809,0.058,2980.0,1.76,297.0,2.5707218869608903,0.6246804039453003,0.88,0
1879,0.28,0.2809,0.058,2860.0,1.66,297.0,3.0455785505176216,0.5852821809921952,0.87,0
1880,0.28,0.2809,0.058,2675.0,1.51,297.0,3.5762983870413363,0.5496463958819652,1.01,0
1881,0.28,0.2809,0.058,2180.0,1.22,297.0,2.709971109395658,0.5808731148681732,0.76,0
1882,0.28,0.2809,0.058,1680.0,0.98,297.0,3.4982477382291566,0.4345428886889269,0.71,0
1883,0.28,0.2809,0.058,845.0,0.47,297.0,2.8294722385747386,0.3219675214793309,0.32,0
1893,0.28,0.2809,0.058,3870.0,2.07,273.0,7.823718341176604,0.7754412176146946,1.16,2
1894,0.28,0.2809,0.058,3180.0,1.7,273.0,7.198827102458991,0.6864937270838016,0.97,2
1895,0.28,0.2809,0.058,3630.0,1.95,273.0,6.16807248152501,0.8000225464711612,0.99,2
1896,0.28,0.2809,0.058,1510.0,0.83,273.0,5.76440157253059,0.6122147450546965,0.55,2
1897,0.28,0.2809,0.058,2900.0,1.54,273.0,4.685694263639609,0.7838795808351137,0.75,2
1898,0.28,0.2809,0.058,725.0,0.44,273.0,3.0778547820986724,0.5234941889204764,0.2,2
1899,0.28,0.2809,0.058,218.0,0.12,273.0,1.657206100199878,0.5809497969212428,0.07,2
1900,0.28,0.2809,0.058,3870.0,2.07,298.0,4.3274653833612415,0.8230947770152875,1.16,0
1901,0.28,0.2809,0.058,3180.0,1.7,298.0,4.11149605818204,0.7377782990204754,0.97,0
1902,0.28,0.2809,0.058,3630.0,1.95,298.0,3.4344129309928872,0.7042645432662717,0.99,0
1903,0.28,0.2809,0.058,1510.0,0.83,298.0,3.4247103297008628,0.8370404911964893,0.55,0
1904,0.28,0.2809,0.058,2900.0,1.54,298.0,2.6112597119314485,0.8531728007406186,0.75,0
1905,0.28,0.2809,0.058,725.0,0.44,298.0,1.989696757727514,0.5749499505657446,0.2,0
1906,0.28,0.2809,0.058,218.0,0.12,298.0,0.9792709086330448,0.7119707116687295,0.07,0
1907,0.28,0.2809,0.058,1297.0,0.64,298.0,5.630086055290193,0.3025816218316514,0.53,0
1908,0.28,0.2809,0.058,976.0,0.47,298.0,3.576183627127965,0.3078830090604114,0.4,0
1909,0.28,0.2809,0.058,2005.0,1.32,298.0,3.701951577700764,0.7943127325384348,0.75,0
1910,0.28,0.2809,0.058,2406.0,1.34,298.0,3.352491734418816,0.8482282906957987,1.08,0
1911,0.28,0.2809,0.058,2378.0,1.25,298.0,2.806869559317325,0.8275675171659254,1.02,0
1912,0.28,0.2809,0.058,1716.0,1.16,298.0,2.424004731987853,0.7861888688413395,0.57,0
1913,0.28,0.2809,0.058,1649.0,2.95,298.0,1.95757469487574,0.7351471396281252,0.02,0
1914,0.28,0.2809,0.058,1611.0,0.88,298.0,2.1001231397526583,0.8930611275961271,0.68,0
1915,0.28,0.2809,0.058,2117.0,1.38,298.0,1.7944290156449614,0.911519958787184,0.99,0
1916,0.28,0.2809,0.058,2084.51,1.06,273.0,4.900020145663098,0.6211294509452859,0.958,2
1917,0.28,0.2809,0.058,3037.83,1.81,273.0,4.690449393067253,0.7377498664952553,1.354,2
1918,0.28,0.2809,0.058,3354.26,2.143,273.0,4.449643878486417,0.8252569488455149,1.34,2
1919,0.28,0.2809,0.058,3369.59,2.049,273.0,4.213398698899598,0.8308423943691577,0.816,2
1920,0.28,0.2809,0.058,2084.51,1.06,298.0,2.9805427292899607,0.6932612005203588,0.958,0
1921,0.28,0.2809,0.058,3037.83,1.81,298.0,2.6795805469956497,0.791811049993769,1.354,0
1922,0.28,0.2809,0.058,3354.26,2.143,298.0,2.554257111531706,0.8596212234739266,1.34,0
1923,0.28,0.2809,0.058,3369.59,2.049,298.0,2.3968265657323804,0.8940153584824977,0.816,0
1924,0.28,0.2809,0.058,1299.0,1.01,273.0,2.6965426790687825,0.6191657899081127,0.38,2
1925,0.28,0.2809,0.058,2739.0,1.84,273.0,5.621377880458735,0.7461715677139719,1.2,2
1926,0.28,0.2809,0.058,3101.0,1.84,273.0,6.1700671783293135,0.7421380274759373,1.4,2
1927,0.28,0.2809,0.058,2772.0,1.65,273.0,4.757812574879189,0.7554084882287824,1.24,2
1928,0.28,0.2809,0.058,3420.0,2.3,298.0,2.959101226597752,0.6404676370287927,1.16,0
1929,0.28,0.2809,0.058,3100.0,1.46,298.0,4.30278404087901,0.4808738492779488,1.05,0
1930,0.28,0.2809,0.058,1157.0,0.59,273.0,4.388063491711514,0.2067173682741107,0.54,2
1931,0.28,0.2809,0.058,1157.0,0.59,298.0,3.229586517722912,0.2896454156177576,0.54,0
1932,0.28,0.2809,0.058,1157.0,0.59,323.0,2.230249122715406,0.3759604549533041,0.54,1
1933,0.28,0.2809,0.058,1157.0,0.59,348.0,1.484594187298713,0.4520076025465981,0.54,1
1934,0.28,0.2809,0.058,1551.0,0.77,298.0,5.107355916895981,0.3861952969359603,0.72,0
1935,0.28,0.2809,0.058,1551.0,0.77,323.0,3.027068404032779,0.4652423398658821,0.72,1
1936,0.28,0.2809,0.058,1551.0,0.77,348.0,1.7958628654674502,0.5684163587709856,0.72,1
1937,0.28,0.2809,0.058,1924.0,0.95,273.0,7.667673882791227,0.3512735648940373,0.87,2
1938,0.28,0.2809,0.058,1924.0,0.95,298.0,4.7902126654641535,0.4478739837185876,0.87,0
1939,0.28,0.2809,0.058,1924.0,0.95,323.0,2.789261621418934,0.5415446373414882,0.87,1
1940,0.28,0.2809,0.058,1924.0,0.95,348.0,1.605686313802405,0.6399539620068887,0.87,1
1941,0.28,0.2809,0.058,729.0,0.6,298.0,2.470452198968497,0.625215620875538,0.23,0
1942,0.28,0.2809,0.058,1627.0,0.9,298.0,2.3989959211401817,0.7583708430045716,0.57,0
1943,0.28,0.2809,0.058,1035.0,0.62,298.0,2.1735479667499877,0.5520217313854685,0.39,0
1944,0.28,0.2809,0.058,803.0,0.67,298.0,1.6486403618672505,0.671682294655507,0.28,0
1945,0.28,0.2809,0.058,1658.0,0.97,298.0,1.7011229973153787,0.9054489850447306,0.62,0
1946,0.28,0.2809,0.058,697.0,0.46,273.0,4.627761766046447,0.4671374668613246,0.25,2
1947,0.28,0.2809,0.058,697.0,0.46,318.0,2.181945930446904,0.5923691141986819,0.25,1
1948,0.28,0.2809,0.058,697.0,0.46,298.0,3.1405223904203594,0.4919097448037456,0.25,0
1949,0.28,0.2809,0.058,748.0,0.47,298.0,3.0102914563243632,0.5475328974866364,0.27,0
1950,0.28,0.2809,0.058,581.0,0.35,298.0,2.619177291444268,0.5266178894132215,0.21,0
1951,0.28,0.2809,0.058,982.0,0.56,303.0,1.6193623780597988,0.4945485880017788,0.36,0
1952,0.28,0.2809,0.058,982.0,0.56,323.15,1.1627708590007608,0.5191947137704606,0.36,1
1953,0.28,0.2809,0.058,380.0,0.13,298.0,2.692430091916536,0.2454790849001538,0.11,0
1954,0.28,0.2809,0.058,480.0,0.175,298.0,2.221314854912785,0.2885927447224463,0.157,0
1955,0.28,0.2809,0.058,588.0,0.42,298.0,2.3393009758564403,0.2423261824246611,0.23,0
1956,0.28,0.2809,0.058,2547.0,1.47,298.0,3.3529234771084373,0.5345835512495035,1.15,0
1957,0.28,0.2809,0.058,1847.0,1.016,298.0,3.500386398727935,0.441263571308338,0.79,0
1958,0.28,0.2809,0.058,2777.0,1.86,298.0,2.434961709208915,0.6333962152210519,1.41,0
1959,0.28,0.2809,0.058,2355.0,1.52,298.0,2.5527164825789472,0.5945935329572438,1.05,0
1960,0.28,0.2809,0.058,2635.0,1.69,298.0,2.287754270207732,0.5849638314820751,1.41,0
1961,0.28,0.2809,0.058,1323.0,0.64,303.15,2.8141864791812288,0.4709580588570992,0.48,0
