,Literature,Unnamed: 1,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,logP,logQ,logD,Label,cgroup
4189,,88,,Methane,0,0,0,0,0.2495,-0.323,1334.0,0.7,0.1,0.6,60.8,23.7,,340.0,246.204933586337,10.7058823529411,3155,5.506164252486769,2.370793343020572,-3.1353709094661975,Methane,3
4190,,89,,Methane,0,0,0,0,0.2495,-0.323,1334.0,0.7,0.1,0.6,60.8,23.7,,360.0,2.9756770743488,0.673796791443848,3156,1.0904716011197726,-0.394826709903112,-1.4852983110228846,Methane,3
4191,,90,,Methane,0,0,0,0,0.2495,-0.323,1334.0,0.7,0.1,0.6,60.8,23.7,,360.0,4.41499913748491,1.68449197860962,3156,1.4850076386957478,0.521464021971043,-0.9635436167247048,Methane,3
4192,,91,,Methane,0,0,0,0,0.2495,-0.323,1334.0,0.7,0.1,0.6,60.8,23.7,,360.0,9.9054467828187,2.4331550802139,3156,2.2930847859296692,0.8891888020963623,-1.403895983833307,Methane,3
4193,,92,,Methane,0,0,0,0,0.2495,-0.323,1334.0,0.7,0.1,0.6,60.8,23.7,,360.0,13.8811022942901,3.21925133689839,3156,2.6305283679405105,1.1691488284542326,-1.4613795394862779,Methane,3
4194,,93,,Methane,0,0,0,0,0.2495,-0.323,1334.0,0.7,0.1,0.6,60.8,23.7,,360.0,19.8648007590132,4.11764705882352,3156,2.9889493594661105,1.4152818979931407,-1.5736674614729698,Methane,3
4195,,94,,Methane,0,0,0,0,0.2495,-0.323,1334.0,0.7,0.1,0.6,60.8,23.7,,360.0,26.3606175608073,4.90374331550802,3156,3.271871137311595,1.589998855401878,-1.681872281909717,Methane,3
4196,,95,,Methane,0,0,0,0,0.2495,-0.323,1334.0,0.7,0.1,0.6,60.8,23.7,,360.0,45.4302872175263,6.06417112299465,3156,3.816179001950893,1.8023978674331103,-2.013781134517783,Methane,3
4197,,96,,Methane,0,0,0,0,0.2495,-0.323,1334.0,0.7,0.1,0.6,60.8,23.7,,360.0,69.5429748145592,7.18716577540106,3156,4.241944904131225,1.972296904228507,-2.269647999902718,Methane,3
4198,,97,,Methane,0,0,0,0,0.2495,-0.323,1334.0,0.7,0.1,0.6,60.8,23.7,,360.0,97.2054510953941,8.01069518716577,3156,4.576826791122234,2.0807775472225774,-2.4960492438996567,Methane,3
4199,,98,,Methane,0,0,0,0,0.2495,-0.323,1334.0,0.7,0.1,0.6,60.8,23.7,,360.0,136.959310850439,8.9090909090909,3156,4.9196838806228795,2.1870722058722003,-2.7326116747506792,Methane,3
4200,,99,,Methane,0,0,0,0,0.2495,-0.323,1334.0,0.7,0.1,0.6,60.8,23.7,,360.0,178.252220976367,9.4331550802139,3156,5.183199519112248,2.2442306197121495,-2.938968899400099,Methane,3
4201,,100,,Methane,0,0,0,0,0.2495,-0.323,1334.0,0.7,0.1,0.6,60.8,23.7,,360.0,224.086812144212,9.88235294117647,3156,5.412033530990535,2.2907506353470426,-3.1212828956434926,Methane,3
4202,,101,,Methane,0,0,0,0,0.2495,-0.323,1334.0,0.7,0.1,0.6,60.8,23.7,,360.0,248.25610229429,10.2192513368983,3156,5.51446088386905,2.324273327385677,-3.1901875564833726,Methane,3
4347,,105,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,333.0,1.09932421813609,0.783068783068783,3170,0.09469564386678098,-0.24453474129552738,-0.33923038516230836,Methane,3
4348,,106,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,333.0,2.2045418827597,1.24867724867725,3170,0.7905197243923328,0.2220847899659687,-0.5684349344263641,Methane,3
4349,,107,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,333.0,3.82838283828382,1.77777777777777,3170,1.342442478591039,0.5753641449035575,-0.7670783336874815,Methane,3
4350,,108,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,333.0,6.63602074493163,2.53968253968253,3170,1.8925124984432078,0.9320390888422905,-0.9604734096009173,Methane,3
4351,,109,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,333.0,10.7771491434857,3.47089947089947,3170,2.3774280725730046,1.2444137738844463,-1.1330142986885583,Methane,3
4352,,110,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,333.0,14.9241709885274,4.08465608465608,3170,2.7029821125786833,1.4072375349651327,-1.2957445776135506,Methane,3
4353,,111,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,333.0,19.8129812981298,4.74074074074074,3170,2.9863373439925223,1.5561933979152878,-1.4301439460772345,Methane,3
4354,,112,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,333.0,25.077793493635,5.14285714285714,3170,3.2219827331716777,1.637608789400796,-1.5843739437708817,Methane,3
4355,,113,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,333.0,29.7493320760647,5.5026455026455,3170,3.3928066805148904,1.7052289770757754,-1.687577703439115,Methane,3
4356,,114,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,333.0,34.9410655351249,5.84126984126984,3170,3.553662800380721,1.764948211777398,-1.7887145886033229,Methane,3
4357,,115,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,333.0,40.06129184347,6.03174603174603,3170,3.6904105774329032,1.7970365263288985,-1.8933740511040047,Methane,3
4358,,116,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,333.0,44.8102310231023,6.22222222222222,3170,3.802436484399631,1.8281271133989294,-1.9743093710007014,Methane,3
4359,,117,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,353.0,1.54761904761904,0.634920634920636,3171,0.43671765161226384,-0.4542552722775947,-0.8909729238898585,Methane,3
4360,,118,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,353.0,2.72827282728272,1.03703703703703,3171,1.003668744981546,0.03636764417086816,-0.9673011008106779,Methane,3
4361,,119,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,353.0,3.91010529624391,1.37566137566137,3171,1.3635643036203235,0.31893461595588124,-1.0446296876644423,Methane,3
4362,,120,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,353.0,6.71931478862172,2.05291005291005,3171,1.9049861833572637,0.7192583245636296,-1.185727858793634,Methane,3
4363,,121,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,353.0,11.3107024988213,2.73015873015873,3171,2.425749401269057,1.0043597504219202,-1.4213896508471366,Methane,3
4364,,122,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,353.0,15.1618733301901,3.28042328042328,3171,2.7187839431730234,1.1879724629794948,-1.5308114801935286,Methane,3
4365,,123,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,353.0,20.3488920320603,3.87301587301587,3171,3.013026464807386,1.3540334989016685,-1.6589929659057174,Methane,3
4366,,124,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,353.0,25.0939022473675,4.27513227513227,3171,3.222624878271544,1.4528150434614517,-1.7698098348100924,Methane,3
4367,,125,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,353.0,30.1375137513751,4.59259259259259,3171,3.405770699795036,1.5244446996007073,-1.8813260001943288,Methane,3
4368,,126,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,353.0,35.033789093195,4.84656084656084,3171,3.5563129984506796,1.5782693496144866,-1.978043648836193,Methane,3
4369,,127,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,353.0,39.9308502278799,5.05820105820105,3171,3.687149213808115,1.6210108979917572,-2.0661383158163575,Methane,3
4370,,128,,Methane,0,0,0,0,0.2495,-0.323,1799.0,1.04,0.62,0.42,,,,353.0,45.1265126512651,5.18518518518518,3171,3.8094699374488923,1.645805556604974,-2.163664380843918,Methane,3
4428,,186,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,313.0,2.23478448916701,1.65477719058753,3177,0.8041447979876707,0.5036663717220691,-0.3004784262656016,Methane,3
4429,,187,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,313.0,5.56090934893968,3.04190375786737,3177,1.7157616468568946,1.1124835555546864,-0.6032780913022082,Methane,3
4430,,188,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,313.0,10.1243461689215,4.04975648875253,3177,2.3149430349985014,1.3986567530768501,-0.9162862819216513,Methane,3
4431,,189,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,313.0,14.8349710084204,4.8342186239925,3177,2.696987299471944,1.575719507570673,-1.1212677919012712,Methane,3
4432,,190,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,313.0,19.7649587089623,5.44001874203126,3177,2.9839106076476707,1.693782506088251,-1.2901281015594197,Methane,3
4433,,191,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,313.0,24.8413234757457,5.91181333657714,3177,3.212508535667917,1.7769526094967556,-1.4355559261711612,Methane,3
4434,,192,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,313.0,29.9182964574857,6.3165691270088,3177,3.3984702149039676,1.8431762011066117,-1.5552940137973559,Methane,3
4435,,193,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,313.0,34.9239055509751,6.58721126684417,3177,3.5531715675288895,1.88513008244681,-1.6680414850820795,Methane,3
4436,,194,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,313.0,40.0750807574303,6.813232955339,3177,3.690754713650924,1.91886674397653,-1.7718879696743939,Methane,3
4437,,195,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,313.0,44.9361374295484,7.01676420632453,3177,3.805242313565058,1.9483021725025487,-1.8569401410625095,Methane,3
4438,,196,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,333.0,2.52875505156311,1.25268853537333,3178,0.9277271071500661,0.22529206989296954,-0.7024350372570966,Methane,3
4439,,197,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,333.0,5.71296308811007,2.2822027293083,3178,1.7427378186869824,0.8251410859288216,-0.9175967327581608,Methane,3
4440,,198,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,333.0,10.348777487937,3.31243777059934,3178,2.3368683956274667,1.1976844049017155,-1.1391839907257513,Methane,3
4441,,199,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,333.0,14.6979199048481,3.94029581773374,3178,2.6877059807006285,1.3712558011345133,-1.3164501795661152,Methane,3
4442,,200,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,333.0,20.063592252693,4.52396592194124,3178,2.9989068419101272,1.5093890254981024,-1.4895178164120249,Methane,3
4443,,201,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,333.0,24.995404598105,4.92864962763728,3178,3.218691991896155,1.5950650413332588,-1.6236269505628964,Methane,3
4444,,202,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,333.0,29.7828672604646,5.24387617644541,3178,3.393933304033617,1.657060953198078,-1.736872350835539,Methane,3
4445,,203,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,333.0,35.0058118318082,5.55931897946035,3178,3.5555141000416275,1.715475615051934,-1.8400384849896936,Methane,3
4446,,204,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,333.0,40.0846094584183,5.7629583575493,3178,3.690992456611437,1.7514509465997399,-1.9395415100116973,Methane,3
4447,,205,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,333.0,45.2357846648735,5.98898004604412,3178,3.811888469737637,1.7899211215092212,-2.021967348228416,Methane,3
4448,,206,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,353.0,2.45881033154473,0.962151008510506,3179,0.8996776279065105,-0.03858386713183739,-0.9382614950383479,Methane,3
4449,,207,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,353.0,6.15249976347196,1.83549362275354,3179,1.816858464838857,0.6073134495567468,-1.2095450152821101,Methane,3
4450,,208,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,353.0,10.4274399556678,2.64208577182478,3179,2.344440788805091,0.971568670306239,-1.3728721184988522,Methane,3
4451,,209,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,353.0,15.2122670198818,3.24781380512792,3179,2.722102143151623,1.1779820946488193,-1.5441200485028037,Methane,3
4452,,210,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,353.0,19.9979050373714,3.76415676627876,3179,2.995627519936092,1.3255238697077991,-1.670103650228293,Methane,3
4453,,211,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,353.0,25.0748780191114,4.16891255671041,3179,3.2218664691945476,1.4276552240349878,-1.7942112451595598,Methane,3
4454,,212,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,353.0,30.152661954127,4.48428327498975,3179,3.4062732096283015,1.5005786778330696,-1.9056945317952318,Methane,3
4455,,213,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,353.0,35.1578655709786,4.79961795090128,3179,3.559848364801887,1.5685363211838763,-1.9913120436180107,Methane,3
4456,,214,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,353.0,39.9455309716571,5.09249823167133,3179,3.6875168004143695,1.6277685218770022,-2.0597482785373673,Methane,3
4457,,215,,Methane,0,0,0,0,0.2495,-0.323,1547.0,0.79,0.35,0.44,,,,353.0,45.1700974495519,5.22917089038164,3179,3.810435307059623,1.6542527359459522,-2.156182571113671,Methane,3
4522,,280,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,333.0,2.20067453625632,1.04082554649514,3186,0.7887639207590667,0.04001419297175509,-0.7487497277873115,Methane,3
4523,,281,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,333.0,5.69139966273187,2.06103926892436,3186,1.7389562043089044,0.7232103550622584,-1.015745849246646,Methane,3
4524,,282,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,333.0,10.2445193929173,2.8271120633742,3186,2.3267428692110173,1.0392557183128475,-1.2874871508981698,Methane,3
4525,,283,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,333.0,15.1011804384485,3.42356672228161,3186,2.714772915497082,1.2306829088827418,-1.4840900066143403,Methane,3
4526,,284,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,333.0,19.8060708263069,3.80774822084353,3186,2.985988498095287,1.3370379962672323,-1.6489505018280548,Methane,3
4527,,285,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,333.0,24.9662731871838,4.14970410760374,3186,3.2175258415379657,1.423037032328093,-1.7944888092098727,Methane,3
4528,,286,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,333.0,30.1264755480607,4.47043983521276,3186,3.4054043714597846,1.4974868009241165,-1.9079175705356681,Methane,3
4529,,287,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,333.0,34.9831365935919,4.6212711519451,3186,3.554866133769243,1.5306698083629309,-2.024196325406312,Methane,3
4530,,288,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,333.0,39.8397976391231,4.83576294613103,3186,3.684866353364218,1.5760389129677692,-2.108827440396449,Methane,3
4531,,289,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,333.0,45.3794266441821,5.05057680006799,3186,3.815058844723225,1.6195024546001537,-2.1955563901230715,Methane,3
4532,,290,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,353.0,2.20067453625632,0.828623954983204,3187,0.7887639207590667,-0.1879888395670047,-0.9767527603260714,Methane,3
4533,,291,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,353.0,5.91905564924114,1.59430312084845,3187,1.7781769174621849,0.4664367259331555,-1.3117401915290294,Methane,3
4534,,292,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,353.0,10.016863406408,2.19039993558805,3187,2.3042700133589555,0.7840841461455687,-1.520185867213387,Methane,3
4535,,293,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,353.0,14.7217537942664,2.7655628665107,3187,2.6893262498359194,1.0172441826153718,-1.6720820672205476,Methane,3
4536,,294,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,353.0,19.7301854974704,3.21354798019332,3187,2.9821497217881174,1.1673756165387517,-1.8147741052493658,Methane,3
4537,,295,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,353.0,25.0421585160202,3.5555754357871,3187,3.2205607452331186,1.2685169167629977,-1.952043828470121,Methane,3
4538,,296,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,353.0,29.9747048903878,3.85498365099458,3187,3.400353855673714,1.349366766019161,-2.0509870896545532,Methane,3
4539,,297,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,353.0,34.831365935919,4.06947544518051,3187,3.550518300833138,1.4035141079003122,-2.1470041929328256,Methane,3
4540,,298,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,353.0,40.2192242833052,4.19933709367913,3187,3.6943450973187613,1.4349266779937915,-2.2594184193249696,Methane,3
4541,,299,,Methane,0,0,0,0,0.2495,-0.323,1360.0,0.81,0.45,0.36,,,,353.0,45.3035413153457,4.37149592281301,3187,3.8133852041651966,1.4751052669637792,-2.3382799372014174,Methane,3
4603,,361,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,333.0,2.3037542662116,1.42011834319526,3194,0.8345400818554607,0.3507402084189134,-0.4837998734365473,Methane,3
4604,,362,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,333.0,5.75938566552901,2.55621301775148,3194,1.7508308137296176,0.9385268733210371,-0.8123039404085804,Methane,3
4605,,363,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,333.0,9.82935153583617,3.55029585798816,3194,2.2853729641129235,1.2670309402930713,-1.0183420238198522,Methane,3
4606,,364,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,333.0,14.7440273037542,4.37869822485207,3194,2.690838072221084,1.4767514712751417,-1.2140866009459423,Methane,3
4607,,365,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,333.0,19.735494880546,5.0887573964497,3194,2.982418785088523,1.627033674324479,-1.355385110764044,Methane,3
4608,,366,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,333.0,24.8037542662115,5.53846153846153,3194,3.2109950234159594,1.711716761554517,-1.4992782618614424,Methane,3
4609,,367,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,333.0,29.7952218430034,5.89349112426035,3194,3.39434803981658,1.7738485426615238,-1.6204994971550564,Methane,3
4610,,368,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,333.0,34.8634812286689,6.27218934911242,3194,3.551439898234654,1.8361254721830385,-1.7153144260516155,Methane,3
4611,,369,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,333.0,39.9317406143344,6.53254437869822,3194,3.6871715117687787,1.8767965119139665,-1.8103749998548122,Methane,3
4612,,370,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,333.0,44.9999999999999,6.72189349112426,3194,3.8066624897703174,1.9053698843580231,-1.9012926054122943,Methane,3
4613,,371,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,353.0,2.53412969283276,1.0887573964497,3195,0.9298502616597857,0.08503704268590828,-0.8448132189738774,Methane,3
4614,,372,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,353.0,5.83617747440273,2.08284023668639,3195,1.764076040479638,0.7337324606750234,-1.0303435798046148,Methane,3
4615,,373,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,353.0,9.98293515358361,2.93491124260355,3195,2.3008771506488888,1.076677211801854,-1.2241999388470348,Methane,3
4616,,374,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,353.0,14.8976109215017,3.69230769230769,3195,2.701200859256635,1.3062516534463535,-1.3949492058102813,Methane,3
4617,,375,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,353.0,20.1962457337883,4.21301775147929,3195,3.005496732371067,1.4381791964889024,-1.5673175358821645,Methane,3
4618,,376,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,353.0,24.957337883959,4.68639053254437,3195,3.217167882523043,1.5446626768913505,-1.6725052056316925,Methane,3
4619,,377,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,353.0,29.7952218430034,5.0887573964497,3195,3.39434803981658,1.627033674324479,-1.767314365492101,Methane,3
4620,,378,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,353.0,35.0170648464163,5.39644970414201,3195,3.555835509707691,1.6857412751512575,-1.8700942345564333,Methane,3
4621,,379,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,353.0,40.2389078498293,5.63313609467455,3195,3.694834384514348,1.7286663198682908,-1.9661680646460573,Methane,3
4622,,380,,Methane,0,0,0,0,0.2495,-0.323,1827.0,1.02,0.65,0.37,,,,353.0,44.9232081911262,5.8698224852071,3195,3.804954547425162,1.7698243923617993,-2.0351301550633627,Methane,3
4676,,434,,Methane,0,0,0,0,0.2495,-0.323,1271.0,0.66,0.28,0.38,,,,313.0,2.26117097649055,1.66204986149584,3201,0.8158828102910859,0.5080516968832626,-0.3078311134078233,Methane,3
4677,,435,,Methane,0,0,0,0,0.2495,-0.323,1271.0,0.66,0.28,0.38,,,,313.0,5.31159809139823,2.92520775623268,3201,1.669892748806881,1.0733655059333234,-0.5965272428735577,Methane,3
4678,,436,,Methane,0,0,0,0,0.2495,-0.323,1271.0,0.66,0.28,0.38,,,,313.0,10.093472175893,3.81163434903047,3201,2.311888895674394,1.3380580601604077,-0.9738308355139862,Methane,3
4679,,437,,Methane,0,0,0,0,0.2495,-0.323,1271.0,0.66,0.28,0.38,,,,313.0,14.641484532494,4.52077562326869,3201,2.6838589058850397,1.5086835771911697,-1.17517532869387,Methane,3
4680,,438,,Methane,0,0,0,0,0.2495,-0.323,1271.0,0.66,0.28,0.38,,,,313.0,19.5068962016504,4.89750692520775,3201,2.9707680544164834,1.5887262848647066,-1.3820417695517768,Methane,3
4681,,439,,Methane,0,0,0,0,0.2495,-0.323,1271.0,0.66,0.28,0.38,,,,313.0,24.5298110252208,5.22991689750692,3201,3.199889154417682,1.654395388372564,-1.545493766045118,Methane,3
4682,,440,,Methane,0,0,0,0,0.2495,-0.323,1271.0,0.66,0.28,0.38,,,,313.0,29.6321300633783,5.47368421052631,3201,3.3888592477420105,1.6999519199749311,-1.6889073277670794,Methane,3
4683,,441,,Methane,0,0,0,0,0.2495,-0.323,1271.0,0.66,0.28,0.38,,,,313.0,34.7344491015358,5.7174515235457,3201,3.547731963979798,1.7435231682685712,-1.8042087957112267,Methane,3
4684,,442,,Methane,0,0,0,0,0.2495,-0.323,1271.0,0.66,0.28,0.38,,,,313.0,39.9166074458673,5.82825484764543,3201,3.686792464010974,1.7627176155247195,-1.9240748484862547,Methane,3
4685,,443,,Methane,0,0,0,0,0.2495,-0.323,1271.0,0.66,0.28,0.38,,,,313.0,44.940827544198,6.02770083102493,3201,3.805346681011271,1.7963656496429523,-2.008981031368319,Methane,3
