,Unnamed: 0,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,K,n,R2
8352,108,HPC53-1000,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1260,2.47,2.13,0.139,,,,300,0.494175087,0.835820896,698,1.745048409,0.595195683,0.998542173
8362,0,CNFWs-550-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1078,0.46,0.05,0.41,65.5,17.1,14.1,318,0.048689116,0.269230769,699,2.863428536,0.71726042,0.997187164
8375,13,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1078,0.46,0.05,0.41,65.5,17.1,14.1,298,0.013248946,0.153846154,700,4.043128092,0.672459916,0.998943785
8389,27,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1078,0.46,0.05,0.41,65.5,17.1,14.1,273,0.010915913,0.519230769,701,5.718420453,0.449474931,0.996218449
8402,40,CNFWs-600-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1923,0.86,0.04,0.82,66.9,17.3,12.3,318,0.046878786,0.430959279,702,3.16542384,0.601069147,0.998127842
8416,54,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1923,0.86,0.04,0.82,66.9,17.3,12.3,298,0.020270769,0.377453511,703,4.585313485,0.547205381,0.997333634
8430,68,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1923,0.86,0.04,0.82,66.9,17.3,12.3,273,0.007922878,0.467650003,704,6.66744706,0.446681161,0.996449791
8445,83,CNFWs-650-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1707,0.78,0.06,0.72,68.4,18.2,10.1,318,0.047619048,0.259259259,705,2.50583095,0.748211334,0.999359392
8459,97,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1707,0.78,0.06,0.72,68.4,18.2,10.1,298,0.020703934,0.296296296,706,3.830684966,0.694854704,0.999137976
8473,111,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1707,0.78,0.06,0.72,68.4,18.2,10.1,273,0.016563147,0.444444444,707,6.343365628,0.64744649,0.99961319
8486,0,PC1-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1170,0.39,0.05,0.34,86.5,12.1,0.5,273,0.012459276,0.68597561,708,6.383490169,0.438298115,0.996299001
8501,15,PC2-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1680,0.61,0.05,0.56,83.4,15,0.5,273,0.010698248,0.519678492,709,7.947622099,0.559093972,0.998768758
8517,31,PC2-700H,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1640,0.6,0.07,0.53,83.7,14.8,1,273,0.032276349,0.831485588,710,7.546880599,0.57526996,0.995677853
8530,44,PC3-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2110,0.89,0.11,0.78,86.5,12,0.5,273,0.057437043,1.247228381,711,7.915565645,0.622297093,0.999463522
8540,54,PC2-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1260,0.47,0.06,0.41,81.3,16,1.3,273,0.021495553,0.64440133,712,7.04150751,0.57304785,0.997821587
8553,67,PC2-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1650,0.64,0.06,0.58,86.2,12.2,0.5,273,0.035836929,1.018569845,713,6.2918308,0.509999847,0.997720944
8564,79,PC1-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1170,0.39,0.05,0.34,86.5,12.1,0.5,298,0.055861557,0.915636199,714,4.20331965,0.500232356,0.997894211
8576,91,PC2-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1680,0.61,0.05,0.56,83.4,15,0.5,298,0.022755303,0.357701576,715,4.852501923,0.621238545,0.997209705
8588,103,PC2-700-H,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1640,0.6,0.07,0.53,83.7,14.8,1,298,0.02271656,0.271937729,716,4.657293788,0.662935061,0.997387863
8600,115,PC3-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2110,0.89,0.11,0.78,86.5,12,0.5,298,0.045336261,0.343730463,717,4.406427357,0.766837525,0.999540311
8611,126,PC2-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1260,0.47,0.06,0.41,81.3,16,1.3,298,0.049533465,0.543904809,718,3.800619024,0.621920548,0.998299412
8623,138,PC2-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1650,0.64,0.06,0.58,86.2,12.2,0.5,298,0.012372066,0.100263279,719,4.309476109,0.680102695,0.998520087
8635,0,OS,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1113,0.51,0.06,0.45,,,,273,0.01627907,0.475,720,4.846756729,0.523664007,0.99829385
8647,12,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1113,0.51,0.06,0.45,,,,298,0.023255814,0.2875,721,3.168754379,0.611122909,0.999199367
8659,24,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1113,0.51,0.06,0.45,,,,323,0.020930233,0.15,722,1.993119418,0.628458415,0.998798375
8671,36,AS,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,822,0.37,0.06,0.31,,,,273,0.014051522,0.631578947,723,3.692053232,0.423378137,0.996360868
8684,49,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,822,0.37,0.06,0.31,,,,298,0.016393443,0.360902256,724,2.636839616,0.488583396,0.997794331
8695,60,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,822,0.37,0.06,0.31,,,,323,0.021077283,0.280701754,725,1.787371442,0.494232878,0.997031081
8706,0,NC-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,263,0.38,,,86.4,,5.58,298,0.008493034,0.190375373,726,1.997967391,0.433864953,0.994753842
8716,10,NC-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,284,0.39,,,84.2,,6.82,298,0.01321409,0.13199489,727,1.848928223,0.470042809,0.990481668
8726,20,NC-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,366,0.43,,,82.8,,8.74,298,0.013274929,0.105469368,728,1.707772568,0.503779322,0.989181912
8736,30,NC-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,263,0.38,,,86.4,,5.58,273,0.001064045,0.182914471,729,2.707087547,0.379074455,0.996268987
8744,38,NC-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,284,0.39,,,84.2,,6.82,273,0.023637009,0.225127939,730,2.534075526,0.433001225,0.961181814
8751,45,NC-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,366,0.43,,,82.8,,8.74,273,0.000836036,0.119356759,731,2.402001262,0.428427393,0.994559856
8762,0,650,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,601,0.329,,,45.9,,6.7,298,0.015135363,0.194043122,732,2.786888724,0.460095644,0.986336889
8773,11,750,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,642,0.341,,,88,,5.49,298,0.028369596,0.388012556,733,3.009405938,0.471987732,0.98974544
8783,21,850,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,725,0.4,,,84.8,,2.95,298,0.024606633,0.284604766,734,3.198445425,0.524911077,0.992862069
8794,32,950,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1979,1.068,,,87.8,,4.32,298,0.032112909,0.543099679,735,4.475064512,0.488071545,0.989273147
8805,43,1100,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,423,0.214,,,91.7,,0.747,298,0.04176594,0.155627496,736,2.980771073,0.880231504,0.997973049
8815,0,KLB1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,637,0.347,0.097,0.25,,,,273,0.328947368,2.648843446,737,3.885887745,0.176341727,0.923042508
8829,14,KLB3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,849,0.502,0.192,0.31,,,,273,0.657894737,3.157559504,738,4.10643184,0.252001221,0.985623627
8841,26,KLB2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1122,0.592,0.092,0.5,,,,273,0.394736842,3.15822997,739,6.847192048,0.216365538,0.921493872
8860,0,STP-P-A,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1839,1.02,0.7,0.32,,,,298,0.034787149,0.295968263,740,3.94797882,0.696528764,0.99893423
8871,11,STC-P-600-A,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1288,0.94,0.81,0.13,,,,298,0.050595967,0.41930351,741,3.21547217,0.632923192,0.997483381
8882,22,STC-P-500-A,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1743,0.84,0.51,0.33,,,,298,0.028533367,0.357472409,742,4.315037197,0.647543893,0.998514783
8894,34,STC-P-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,599,0.82,0.77,0.05,,,,298,0.012662553,0.135614279,743,1.613500137,0.480339381,0.995438181
8906,46,STC-P-500,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,605,0.83,0.78,0.05,,,,298,0.044163948,0.197554366,744,1.38543994,0.520312805,0.992144989
8917,57,STP-R-A,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2710,1.54,1.07,0.47,,,,298,0.035879142,0.167525773,745,3.289102761,0.812127388,0.999330198
8929,69,STC-R-600-A,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1402,0.99,0.82,0.17,,,,298,0.035769523,0.335051546,746,3.666971198,0.656495844,0.996860247
8941,81,STC-R-500-A,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1610,0.93,0.72,0.21,,,,298,0.035676768,0.476804124,747,4.310759331,0.640294932,0.998647255
8952,92,STC-R-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,790,0.85,0.81,0.04,,,,298,0.0130025,0.128865979,748,2.053592629,0.553877493,0.995799217
8963,103,STC-R-500,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,781,0.88,0.82,0.06,,,,298,0.062002193,0.244845361,749,1.787819203,0.594165747,0.992654028
8974,0,CS-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,390,0.17,0.17,0,,,,298,0.028585404,0.172535211,750,1.426474769,0.509501854,0.989898457
8985,11,CS-6,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,661,0.3,0.09,0.21,,,,298,0.030422651,0.246478873,751,2.546776725,0.566220154,0.987341649
8996,22,CS-8,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,669,0.29,0.06,0.23,,,,298,0.013284017,0.131455399,752,3.104992145,0.528309316,0.987917179
9008,34,CS-4-CD-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1453,0.56,0.15,0.41,,,,298,0.027456412,0.31951759,753,3.609168828,0.627038339,0.997335589
9018,44,CS-6-CD-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2284,0.89,0.46,0.43,,,,298,0.027456412,0.226432484,754,3.866041639,0.739095185,0.99854426
9029,55,CS-8-CD-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1924,0.75,0.33,0.42,,,,298,0.014784222,0.186380872,755,4.48606422,0.731983212,0.999596653
9040,66,CS-4-CD-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1453,0.56,0.15,0.41,,,,273,0.016829602,0.455968741,756,7.04911454,0.6172244,0.997584048
9053,79,CS-6-CD-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2284,0.89,0.46,0.43,,,,273,0.035762903,0.651860404,757,7.510786746,0.692855772,0.99939572
9065,91,CS-8-CD-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1924,0.75,0.33,0.42,,,,273,0.016829602,0.26084679,758,6.192804729,0.691775384,0.99883435
9082,108,CS-6-CD-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,730,0.31,0.07,0.24,,,,298,0.033380893,0.512579489,759,3.644340678,0.520569471,0.99486451
9093,119,CS-6-CD-8,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2930,1.12,0.69,0.43,,,,298,0.040205646,0.283555213,760,4.370763912,0.802276724,0.999042279
9103,129,CS-6-CD-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,730,0.31,0.07,0.24,,,,273,0.031173411,1.02,761,5.124420566,0.425612643,0.997153049
9114,140,CS-6-CD-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2284,0.89,0.46,0.43,,,,273,0.017813378,0.48,762,7.339741105,0.680928287,0.999590303
9125,151,CS-6-CD-8,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2930,1.12,0.69,0.43,,,,273,0.013360033,0.2,763,7.992221282,0.743136378,0.99932831
9137,0,PAN-PK,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2231,1.16,0.4,0.76,86.1,4.94,8.13,298,0.032321254,0.210515321,764,4.549450331,0.853224218,0.999673324
9149,12,PAN-OK,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,780.2,0.39,0.04,0.35,78.6,11.1,11.2,298,0.024485798,0.229722444,765,3.25005074,0.721529267,0.996576718
9160,0,C-KOH,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2030,1.45,0.73,0.72,,,,273,0.032506342,0.764553899,766,6.974955282,0.602594282,0.998050184
9171,11,C-CO2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1680,1.39,0.81,0.58,,,,273,0.033908288,0.551538942,767,5.61175936,0.63007225,0.998637354
9182,22,C-NH3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1090,1,0.62,0.38,,,,273,0.029798421,0.696806949,768,4.63378487,0.534128615,0.99799958
9192,32,C-H2O,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,810,0.84,0.56,0.28,,,,273,0.032536451,0.60964351,769,4.354146746,0.499285671,0.993762717
9203,43,C-ZnCl2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,600,0.66,0.46,0.2,,,,273,0.027120609,0.474149611,770,3.588967975,0.528610858,0.997953823
9214,54,C,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,570,0.65,0.46,0.19,,,,273,0.005410196,0.174221496,771,2.937816844,0.465763817,0.991759981
9225,65,C-KOH,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2030,1.45,0.73,0.72,,,,298,0.028606965,0.28125,772,4.238819647,0.6942514,0.998465146
9236,76,C-CO2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1680,1.39,0.81,0.58,,,,298,0.037313433,0.229166667,773,3.230847324,0.742501551,0.99898711
9247,87,C-NH3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1090,1,0.62,0.38,,,,298,0.012437811,0.114583333,774,2.925323057,0.634751233,0.998835964
9257,97,C-H2O,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,810,0.84,0.56,0.28,,,,298,0.037313433,0.302083333,775,3.0047278,0.61722834,0.996189643
9268,108,C-ZnCl2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,600,0.66,0.46,0.2,,,,298,0.031094527,0.192708333,776,2.018792444,0.565883012,0.994155857
9278,118,C,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,570,0.65,0.46,0.19,,,,298,0.034825871,0.182291667,777,1.972044508,0.595369198,0.992761951
9289,0,NS-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1726,0.82,0.09,0.73,80.6,9.27,9.08,298,0.021244049,0.272941859,778,3.339368923,0.608314322,0.999552353
9302,13,NS-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2788,1.4,0.11,1.29,84.1,9.1,5.93,298,0.031582556,0.192238208,779,3.161403052,0.773236708,0.999593449
9316,27,NS-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3124,1.87,0.19,1.68,87.8,7.87,3.67,298,0.018408872,0.101196049,780,2.752528145,0.820468026,0.999705468
9329,40,NS2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2788,1.4,0.11,1.29,84.1,9.1,5.93,273,0.020408163,0.275862069,781,5.54810891,0.707327241,0.999483436
9343,54,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2788,1.4,0.11,1.29,84.1,9.1,5.93,323,0.028061224,0.103448276,782,1.825473548,0.853619537,0.999300434
9353,64,SNS2-10,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2247,1.08,0.09,0.99,,,,273,0.012897955,0.893401015,783,6.537016426,0.465377519,0.999451971
9368,79,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2247,1.08,0.09,0.99,,,,298,0.02878936,0.710659898,784,4.202703516,0.498349502,0.999588311
9383,94,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2247,1.08,0.09,0.99,,,,323,0.018355812,0.345177665,785,2.728186838,0.518098442,0.998119875
9399,110,SN2-20,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2100,1.01,0.08,0.93,,,,273,0.009945647,1.148514851,786,6.787786513,0.412506071,0.998868937
9414,125,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2100,1.01,0.08,0.93,,,,298,0.022915178,0.891089109,787,4.447553332,0.433868524,0.998924573
9428,139,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2100,1.01,0.08,0.93,,,,323,0.015342707,0.396039604,788,2.921075538,0.455160353,0.998053114
9442,153,NS1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2100,1.01,0.08,0.93,,,,273,0.017682292,0.4375,789,5.449850624,0.552834357,0.998404751
9459,170,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2100,1.01,0.08,0.93,,,,323,0.032552083,0.125,790,2.111335848,0.709574119,0.998581409
9473,184,NS2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2788,1.4,0.11,1.29,84.1,9.1,5.93,273,0.017035024,0.33,791,5.557375942,0.693367845,0.999870978
9488,199,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2788,1.4,0.11,1.29,84.1,9.1,5.93,323,0.024190821,0.105,792,1.822114769,0.804466556,0.998517429
9502,213,NS3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3124,1.87,0.19,1.68,87.8,7.87,3.67,273,0.017081641,0.184143223,793,4.971961431,0.77600646,0.999798093
9517,228,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3124,1.87,0.19,1.68,87.8,7.87,3.67,323,0.034288652,0.061381074,794,1.606000039,0.906406936,0.998055428
9532,243,SNS1-10,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1275,0.58,0.05,0.53,,,,273,0.010327719,0.84849197,795,5.367920476,0.389649227,0.999624497
9550,261,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1275,0.58,0.05,0.53,,,,298,0.017730774,0.660242852,796,3.643066978,0.439453102,0.999395741
9565,276,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1275,0.58,0.05,0.53,,,,323,0.020094007,0.346180964,797,2.533328362,0.476010808,0.998532231
9581,292,SNS1-20,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1180,0.55,0.06,0.49,,,,273,0.009638554,1.081585224,798,5.197184371,0.351731138,0.999180562
9599,310,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1180,0.55,0.06,0.49,,,,298,0.007228916,0.624659042,799,3.668081343,0.39634721,0.998570122
9616,327,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1180,0.55,0.06,0.49,,,,323,0.012048193,0.396379426,800,2.537600703,0.429883006,0.998311293
9632,343,SNS3-10,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2598,1.41,0.11,1.3,,,,273,0.009634072,0.620012187,801,6.082349107,0.509779929,0.999312604
9649,360,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2598,1.41,0.11,1.3,,,,298,0.017100157,0.401398287,802,3.941318326,0.546579603,0.999434478
9665,376,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2598,1.41,0.11,1.3,,,,323,0.014720503,0.164375742,803,2.558623759,0.586712688,0.999090188
9680,391,SNS3-20,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2278,1.18,0.07,1.11,,,,273,0.009756098,0.78974359,804,5.687772917,0.469704776,0.998143675
9696,407,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2278,1.18,0.07,1.11,,,,298,0.017073171,0.574358974,805,3.774214836,0.491978916,0.998394669
9711,422,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2278,1.18,0.07,1.11,,,,323,0.012195122,0.251282051,806,2.464005941,0.535836969,0.997797226
9727,0,IBN9-NC,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,890,0.68,0.5,0.18,,,18.78,298,0.218323587,1.136507585,807,2.178868587,0.427475788,0.998966728
9739,12,IBN9-NC-A,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,925,0.75,0.59,0.16,,,16.1,298,0.109161793,0.789073982,808,3.648848911,0.488783997,0.994285927
9753,26,IBN9-NC1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1107,0.69,0.34,0.35,,,12.8,298,0.046783626,0.378733374,809,1.821984562,0.466880808,0.998961593
9768,41,IBN9-NC1-A,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1181,0.73,0.31,0.42,,,12.9,298,0.093567251,1.167561385,810,4.371308848,0.434123775,0.995109698
9788,61,IBN9-NC1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1107,0.69,0.34,0.35,,,12.8,273,0.139372822,0.933665173,811,2.447866934,0.475398521,0.99957618
9803,76,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1107,0.69,0.34,0.35,,,12.8,328,0.139372822,0.20985565,812,0.98731554,0.557679922,0.998000097
9820,93,IBN9-NC1-A,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1181,0.73,0.31,0.42,,,12.9,273,0.056939502,1.492227979,813,6.239294079,0.353923888,0.978537101
9836,109,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1181,0.73,0.31,0.42,,,12.9,328,0.142348754,0.528497409,814,2.488446018,0.522738131,0.991162475
9850,0,AC-6,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1600,0.62,,,,,,298,0.032941176,0.116201117,815,1.582074183,0.550035237,0.973519617
9863,13,AC-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,980,0.52,,,,,,298,0.058823529,0.192178771,816,1.479382443,0.56772755,0.964067056
9876,26,AC-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,932,0.49,,,,,,298,0.049411765,0.151955307,817,1.426073707,0.604627006,0.977538594
9888,38,AC-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,810,0.45,,,,,,298,0.035294118,0.084916201,818,1.357040976,0.645779785,0.979691966
9901,51,AC-5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,855,0.46,,,,,,298,0.054117647,0.125139665,819,1.342824101,0.692130726,0.985872782
9912,62,AC-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,759,0.41,,,,,,298,0.018823529,0.03575419,820,1.196597767,0.700554354,0.979131331
9924,0,G-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1270,0.5,0.01,0.49,,,,298,0.012684989,0.24691358,821,4.66243486,0.628670035,0.998174853
9935,11,G-850,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1330,0.53,0.02,0.51,,,,298,0.023255814,0.205761317,822,4.326223027,0.664341525,0.996606189
9945,21,G-850-5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1690,0.72,0.05,0.67,,,,298,0.109637101,2.516399883,823,5.614877528,0.270352662,0.977664506
9955,31,G-2.3-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1520,0.96,0.44,0.52,73.5,9.6,15.4,298,1.151189563,1.420028871,824,1.939021386,0.62070374,0.997133571
9965,41,G-2.7-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3310,2.36,1.36,1,90.1,5.4,3.8,298,1.153473669,2.514115777,825,2.506344356,0.743131651,0.999869116
9976,52,G-3.6-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3460,2.72,1.72,1,92.5,4.4,2.7,298,1.779547199,2.403336622,826,2.356258246,0.774495127,0.998856678
9986,62,G-3.6-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3470,2.37,1.27,1.1,94.4,4.2,1,298,1.364068267,3.38892848,827,3.226315348,0.671095212,0.999443432
9998,0,MPC-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3617,2.16,2.149,0.011,94,5.8,0.2,273,0.344827586,2.362267142,828,4.954468667,0.609107323,0.997486364
10010,12,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3617,2.16,2.149,0.011,94,5.8,0.2,283,0.295566502,1.968502026,829,4.03212893,0.612448178,0.999354458
10023,25,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3617,2.16,2.149,0.011,94,5.8,0.2,298,0.295566502,0.983280351,830,2.997678371,0.621300123,0.998321749
10034,36,MCP-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2311,1.09,0.696,0.394,94,5.1,0.8,273,0.199667221,1.401869159,831,6.381343722,0.410570627,0.981120113
10045,47,MCP-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2796,1.31,0.784,0.526,94,5.5,0.3,273,0.149750416,2.897196262,832,8.130554943,0.375489098,0.983643104
10057,59,MCP-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3003,1.79,1.788,0.002,93,5.4,0.6,273,0.599001664,1.214953271,833,3.244376529,0.692582797,0.996843763
10070,0,DKC-600-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,511,0.22,0.05,0.17,73.44,24.5,,273,0.070422535,0.257695061,834,2.008025384,0.697777926,0.997660465
10079,9,BKC-600-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,535,0.23,0.01,0.22,57.18,41.46,,273,0.028169014,0.225483178,835,2.659131596,0.593845532,0.996502336
10089,19,HKC-600-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,893,0.38,0.05,0.33,70.87,27.75,,273,0.024647887,0.289906943,836,3.726703428,0.58776269,0.997039619
10100,30,BKC-600-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,535,0.23,0.01,0.22,57.18,41.46,,298,0.041898018,0.147991543,837,1.551772936,0.668853695,0.99774785
10109,39,HKC-600-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,893,0.38,0.05,0.33,70.87,27.75,,298,0.024570156,0.137420719,838,2.306598527,0.689048616,0.9985361
10119,49,HKC-600-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,893,0.38,0.05,0.33,70.87,27.75,,273,0.028390817,0.357909807,839,3.780867555,0.597999328,0.997351922
10128,58,HKC-700-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1339,0.68,0.16,0.52,85.84,13.02,,273,0.04250305,0.402648533,840,2.871182719,0.635998374,0.999807781
10137,67,HKC-800-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1587,1,0.45,0.55,48.27,50.49,,273,0.035363757,0.246062992,841,3.495582976,0.764615395,0.998477664
10147,77,HKC-800-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2153,1.13,0.28,0.85,85.11,14.23,,273,0.042627814,0.603972799,842,4.925056156,0.671386311,0.99973554
