,E,S,A,B,V,L,BET,Vt,Temp(K),K,n,Vmic
1800,0,0.28,0.05,0.1,0.2809,0.058,1017.0,0.55,273.0,4.689874663861754,0.464741204324574,0.38
1801,0,0.28,0.05,0.1,0.2809,0.058,1217.0,0.99,273.0,3.875633772974821,0.5945275057198559,0.35
1802,0,0.28,0.05,0.1,0.2809,0.058,1020.0,0.48,273.0,5.122939002480228,0.5189103811250741,0.44
1803,0,0.28,0.05,0.1,0.2809,0.058,519.0,0.65,298.0,1.4226239256524675,0.5435606457363333,0.12
1804,0,0.28,0.05,0.1,0.2809,0.058,1008.0,0.7,298.0,2.888410116336467,0.5238403420090869,0.3
1805,0,0.28,0.05,0.1,0.2809,0.058,1463.0,0.75,298.0,3.430560287105745,0.6454498711770041,0.51
1806,0,0.28,0.05,0.1,0.2809,0.058,1917.0,1.0,298.0,3.7132892667934767,0.7015277088113246,0.66
1807,0,0.28,0.05,0.1,0.2809,0.058,2782.0,1.58,298.0,3.183495781041068,0.7905131124631483,0.88
1808,0,0.28,0.05,0.1,0.2809,0.058,3180.0,1.86,298.0,2.6655058141490704,0.8321366338924312,0.98
1809,0,0.28,0.05,0.1,0.2809,0.058,3158.0,1.92,298.0,2.562111578358081,0.8218164562475947,0.95
1810,0,0.28,0.05,0.1,0.2809,0.058,3325.0,2.25,298.0,2.3836695010499325,0.8201795927011544,0.98
1811,0,0.28,0.05,0.1,0.2809,0.058,867.0,0.69,298.0,2.271338960003062,0.4910561046678641,0.25
1812,0,0.28,0.05,0.1,0.2809,0.058,1017.0,0.55,298.0,2.958710099614541,0.5467223231983903,0.38
1813,0,0.28,0.05,0.1,0.2809,0.058,1217.0,0.99,298.0,2.343622742796491,0.6401511206593047,0.35
1814,0,0.28,0.05,0.1,0.2809,0.058,1020.0,0.48,298.0,3.0571299031606287,0.5997783680683134,0.44
1821,0,0.28,0.05,0.1,0.2809,0.058,1438.0,0.8,273.0,5.754652125021204,0.6137601930703342,0.64
1822,0,0.28,0.05,0.1,0.2809,0.058,1384.0,0.74,273.0,5.965279051079097,0.651647275646381,0.63
1823,0,0.28,0.05,0.1,0.2809,0.058,1248.0,0.72,273.0,5.548653540991759,0.6207886009659499,0.57
1824,0,0.28,0.05,0.1,0.2809,0.058,2059.0,1.12,273.0,4.12307349411918,0.7662076538292552,0.75
1825,0,0.28,0.05,0.1,0.2809,0.058,1770.0,0.96,273.0,4.114705052837233,0.709314432689829,0.67
1826,0,0.28,0.05,0.1,0.2809,0.058,1438.0,0.8,298.0,3.424526994459712,0.7101118119061239,0.64
1827,0,0.28,0.05,0.1,0.2809,0.058,1384.0,0.74,298.0,3.3482551131166622,0.731207199869394,0.63
1828,0,0.28,0.05,0.1,0.2809,0.058,1248.0,0.72,298.0,3.37984522374749,0.7177855875054183,0.57
1829,0,0.28,0.05,0.1,0.2809,0.058,2059.0,1.12,298.0,2.318369169123332,0.8057623488615745,0.75
1830,0,0.28,0.05,0.1,0.2809,0.058,1770.0,0.96,298.0,2.012464831980304,0.8258168884019329,0.67
1831,0,0.28,0.05,0.1,0.2809,0.058,778.0,0.38,273.0,3.933324315821039,0.4383434432753507,0.24
1832,0,0.28,0.05,0.1,0.2809,0.058,1770.0,0.77,273.0,4.730613906442147,0.5553570857013894,0.59
1833,0,0.28,0.05,0.1,0.2809,0.058,1380.0,0.61,273.0,4.682006815919228,0.6221773864278987,0.46
1834,0,0.28,0.05,0.1,0.2809,0.058,1252.0,0.62,273.0,4.421068777054178,0.5211373541696899,0.4
1835,0,0.28,0.05,0.1,0.2809,0.058,110.0,0.04,273.0,3.054775691400077,0.4150987802902066,0.04
1836,0,0.28,0.05,0.1,0.2809,0.058,609.0,0.29,273.0,3.5294739338120964,0.4461812655801681,0.2
1837,0,0.28,0.05,0.1,0.2809,0.058,778.0,0.38,298.0,2.76332792795405,0.5370155195616981,0.24
1838,0,0.28,0.05,0.1,0.2809,0.058,1770.0,0.77,298.0,3.0405379217417936,0.6252304669184294,0.59
1839,0,0.28,0.05,0.1,0.2809,0.058,1380.0,0.61,298.0,2.944233888341036,0.6925830707092467,0.46
1840,0,0.28,0.05,0.1,0.2809,0.058,110.0,0.04,298.0,2.2990773451874955,0.5496985058576829,0.04
1841,0,0.28,0.05,0.1,0.2809,0.058,609.0,0.29,298.0,2.53769701389551,0.5397407613201182,0.2
1842,0,0.28,0.05,0.1,0.2809,0.058,541.0,0.36,273.0,3.772004463260177,0.3812649784832464,0.136
1843,0,0.28,0.05,0.1,0.2809,0.058,385.0,0.3,273.0,2.870764867475481,0.3397342958276043,0.088
1844,0,0.28,0.05,0.1,0.2809,0.058,457.0,0.58,273.0,2.239031718962183,0.3545221544906426,0.106
1845,0,0.28,0.05,0.1,0.2809,0.058,306.0,0.17,298.0,1.716641153441115,0.5371823044936439,0.13
1846,0,0.28,0.05,0.1,0.2809,0.058,947.0,0.51,298.0,4.284224106515629,0.61937099650347,0.5
1847,0,0.28,0.05,0.1,0.2809,0.058,1179.0,0.63,298.0,4.083565413334289,0.7101365842959968,0.61
1848,0,0.28,0.05,0.1,0.2809,0.058,1262.0,0.7,298.0,2.8650942351092,0.7512545228360118,0.65
1849,0,0.28,0.05,0.1,0.2809,0.058,306.0,0.17,273.0,2.568152945697076,0.4230492810556359,0.13
1850,0,0.28,0.05,0.1,0.2809,0.058,947.0,0.51,273.0,6.37431681963961,0.5311571019450899,0.5
1851,0,0.28,0.05,0.1,0.2809,0.058,1179.0,0.63,273.0,6.049976541730762,0.6491240086148511,0.61
1852,0,0.28,0.05,0.1,0.2809,0.058,1262.0,0.7,273.0,4.340584882555956,0.7264841264395493,0.65
1853,0,0.28,0.05,0.1,0.2809,0.058,1116.0,0.63,273.0,4.61764231953543,0.7021832452319342,0.57
1854,0,0.28,0.05,0.1,0.2809,0.058,278.0,0.13,298.0,2.4207198489530994,0.5182811794457487,0.12
1855,0,0.28,0.05,0.1,0.2809,0.058,1720.0,0.82,298.0,4.62759649402234,0.6600853016123372,0.69
1856,0,0.28,0.05,0.1,0.2809,0.058,1512.0,0.71,298.0,4.300095404315517,0.6753527234090764,0.63
1857,0,0.28,0.05,0.1,0.2809,0.058,1701.0,0.78,298.0,4.04575743115745,0.7709029469831241,0.71
1858,0,0.28,0.05,0.1,0.2809,0.058,2385.0,1.1,298.0,3.4491728893989886,0.8052629536205094,0.7
1859,0,0.28,0.05,0.1,0.2809,0.058,1720.0,0.82,273.0,7.145795307242964,0.5827619527930711,0.69
1860,0,0.28,0.05,0.1,0.2809,0.058,1512.0,0.71,273.0,6.886015548364426,0.6309776604719175,0.63
1861,0,0.28,0.05,0.1,0.2809,0.058,422.0,0.16,298.0,2.3925828243415133,0.4696144837301885,0.15
1862,0,0.28,0.05,0.1,0.2809,0.058,2091.0,0.87,298.0,3.907252798541552,0.7728781111315483,0.65
1863,0,0.28,0.05,0.1,0.2809,0.058,2893.0,1.59,298.0,2.870237046412488,0.8694262456207121,0.7
1864,0,0.28,0.05,0.1,0.2809,0.058,422.0,0.16,273.0,3.160072249842117,0.4071305023479459,0.15
1865,0,0.28,0.05,0.1,0.2809,0.058,2091.0,0.87,273.0,6.248206557250727,0.7074112870139132,0.65
1866,0,0.28,0.05,0.1,0.2809,0.058,2893.0,1.59,273.0,4.694941653888654,0.8191013445480457,0.7
1867,0,0.28,0.05,0.1,0.2809,0.058,2426.0,1.04,298.0,4.044973194930329,0.4794405917073657,0.96
1868,0,0.28,0.05,0.1,0.2809,0.058,1414.0,0.67,298.0,3.274648591842146,0.4247673607925733,0.574
1869,0,0.28,0.05,0.1,0.2809,0.058,1850.0,0.86,298.0,2.943294172865496,0.4246580578824283,0.75
1871,0,0.28,0.05,0.1,0.2809,0.058,447.0,0.22,298.0,1.5294362263450434,0.4867798255337103,0.18
1872,0,0.28,0.05,0.1,0.2809,0.058,1010.0,0.57,298.0,2.359167081581782,0.5791717230407979,0.37
1873,0,0.28,0.05,0.1,0.2809,0.058,1420.0,0.86,298.0,2.43343670207115,0.6898926288220127,0.52
1874,0,0.28,0.05,0.1,0.2809,0.058,1352.0,0.78,298.0,2.8145225001879544,0.631305221542657,0.54
1875,0,0.28,0.05,0.1,0.2809,0.058,453.4,0.19,273.0,3.1628213544461388,0.4392489059513738,0.17
1876,0,0.28,0.05,0.1,0.2809,0.058,1825.1,0.81,273.0,7.372244441855187,0.6309710456929043,0.68
1877,0,0.28,0.05,0.1,0.2809,0.058,2016.2,0.97,273.0,6.874943960381362,0.7086564446516265,0.78
1878,0,0.28,0.05,0.1,0.2809,0.058,1916.2,0.95,273.0,6.262079016058976,0.7402810654529752,0.73
1879,0,0.28,0.05,0.1,0.2809,0.058,1564.8,0.68,273.0,4.71718042616909,0.6711101316919941,0.62
1880,0,0.28,0.05,0.1,0.2809,0.058,2040.4,1.05,273.0,3.852631080030664,0.7439939943191765,0.73
1881,0,0.28,0.05,0.1,0.2809,0.058,1664.5,1.08,273.0,2.837555198032353,0.7246441427468746,0.23
1882,0,0.28,0.05,0.1,0.2809,0.058,1770.7,0.83,273.0,7.9201623366368334,0.6375980148822858,0.67
1883,0,0.28,0.05,0.1,0.2809,0.058,1262.1,0.63,273.0,5.032708470831496,0.6534190900049839,0.57
1884,0,0.28,0.05,0.1,0.2809,0.058,453.4,0.19,298.0,2.3901487331875613,0.5023423020654983,0.17
1885,0,0.28,0.05,0.1,0.2809,0.058,1825.1,0.81,298.0,4.70353283300681,0.6974599226242377,0.68
1886,0,0.28,0.05,0.1,0.2809,0.058,2016.2,0.97,298.0,4.266804608623638,0.7898709919666603,0.78
1887,0,0.28,0.05,0.1,0.2809,0.058,1916.2,0.95,298.0,3.759830911546774,0.8569457617411209,0.73
1888,0,0.28,0.05,0.1,0.2809,0.058,1564.8,0.68,298.0,2.924136928634878,0.7482644039516871,0.62
1889,0,0.28,0.05,0.1,0.2809,0.058,2040.4,1.05,298.0,2.640633099169839,0.8091613123349002,0.73
1890,0,0.28,0.05,0.1,0.2809,0.058,1664.5,1.08,298.0,1.789890260523262,0.7631600855157585,0.23
1891,0,0.28,0.05,0.1,0.2809,0.058,1770.7,0.83,298.0,5.218430951554761,0.6650304622470719,0.67
1892,0,0.28,0.05,0.1,0.2809,0.058,1262.1,0.63,298.0,3.3334101543246,0.7128535475334139,0.57
1893,0,0.28,0.05,0.1,0.2809,0.058,648.0,0.299,273.0,3.5106821237123005,0.4509347737831092,0.266
1894,0,0.28,0.05,0.1,0.2809,0.058,648.0,0.299,298.0,2.322453170429814,0.5375924078327751,0.266
1895,0,0.28,0.05,0.1,0.2809,0.058,648.0,0.299,323.0,1.3568010062960651,0.5791770527613843,0.266
1896,0,0.28,0.05,0.1,0.2809,0.058,648.0,0.299,348.0,0.4962976966970752,0.5791377011427977,0.266
1897,0,0.28,0.05,0.1,0.2809,0.058,1438.0,0.654,273.0,5.809022473029299,0.5835014036597576,0.474
1898,0,0.28,0.05,0.1,0.2809,0.058,1438.0,0.654,298.0,3.5460697527288785,0.671052144966113,0.474
1899,0,0.28,0.05,0.1,0.2809,0.058,1438.0,0.654,323.0,2.0172623878251903,0.7193411946173872,0.474
1900,0,0.28,0.05,0.1,0.2809,0.058,1438.0,0.654,348.0,1.084451235672721,0.6689043889416019,0.474
1901,0,0.28,0.05,0.1,0.2809,0.058,2980.0,1.76,297.0,2.570721880516482,0.6246804047663135,0.88
1902,0,0.28,0.05,0.1,0.2809,0.058,2860.0,1.66,297.0,3.045578546688243,0.585282181423531,0.87
1903,0,0.28,0.05,0.1,0.2809,0.058,2675.0,1.51,297.0,3.5762983853099803,0.5496463960518252,1.01
1904,0,0.28,0.05,0.1,0.2809,0.058,2180.0,1.22,297.0,2.7099711062163805,0.5808731152679805,0.76
1905,0,0.28,0.05,0.1,0.2809,0.058,1680.0,0.98,297.0,3.498247730233553,0.4345428894866177,0.71
1906,0,0.28,0.05,0.1,0.2809,0.058,845.0,0.47,297.0,2.8294722442902134,0.321967520737716,0.32
1916,0,0.28,0.05,0.1,0.2809,0.058,3870.0,2.07,273.0,7.823718340916225,0.7754412174716563,1.16
1917,0,0.28,0.05,0.1,0.2809,0.058,3180.0,1.7,273.0,7.198827102589779,0.6864937270921464,0.97
1918,0,0.28,0.05,0.1,0.2809,0.058,3630.0,1.95,273.0,6.16807248134664,0.800022546396601,0.99
1919,0,0.28,0.05,0.1,0.2809,0.058,1510.0,0.83,273.0,5.76440157294256,0.6122147451610903,0.55
1920,0,0.28,0.05,0.1,0.2809,0.058,2900.0,1.54,273.0,4.6856942631013965,0.7838795805439004,0.75
1921,0,0.28,0.05,0.1,0.2809,0.058,725.0,0.44,273.0,3.0778547813820816,0.5234941884756897,0.2
1922,0,0.28,0.05,0.1,0.2809,0.058,218.0,0.12,273.0,1.657206099882539,0.5809497965575872,0.07
1923,0,0.28,0.05,0.1,0.2809,0.058,3870.0,2.07,298.0,4.327465383131261,0.8230947769474859,1.16
1924,0,0.28,0.05,0.1,0.2809,0.058,3180.0,1.7,298.0,4.111496058110552,0.7377782989656204,0.97
1925,0,0.28,0.05,0.1,0.2809,0.058,3630.0,1.95,298.0,3.434412931748742,0.7042645442494464,0.99
1926,0,0.28,0.05,0.1,0.2809,0.058,1510.0,0.83,298.0,3.4247103297003165,0.8370404911620785,0.55
1927,0,0.28,0.05,0.1,0.2809,0.058,2900.0,1.54,298.0,2.611259712046535,0.8531728010552692,0.75
1928,0,0.28,0.05,0.1,0.2809,0.058,725.0,0.44,298.0,1.989696757507315,0.574949950391726,0.2
1929,0,0.28,0.05,0.1,0.2809,0.058,218.0,0.12,298.0,0.9792709086005756,0.711970711451403,0.07
1930,0,0.28,0.05,0.1,0.2809,0.058,1297.0,0.64,298.0,5.630086065896629,0.3025816209270346,0.53
1931,0,0.28,0.05,0.1,0.2809,0.058,976.0,0.47,298.0,3.576183627334967,0.3078830089992094,0.4
1932,0,0.28,0.05,0.1,0.2809,0.058,2005.0,1.32,298.0,3.701951577925163,0.794312732694803,0.75
1933,0,0.28,0.05,0.1,0.2809,0.058,2406.0,1.34,298.0,3.352491733855817,0.8482282901137788,1.08
1934,0,0.28,0.05,0.1,0.2809,0.058,2378.0,1.25,298.0,2.806869558782857,0.8275675166842819,1.02
1935,0,0.28,0.05,0.1,0.2809,0.058,1716.0,1.16,298.0,2.424004731957602,0.786188868817399,0.57
1936,0,0.28,0.05,0.1,0.2809,0.058,1649.0,2.95,298.0,1.9575746948594752,0.7351471395572758,0.02
1937,0,0.28,0.05,0.1,0.2809,0.058,1611.0,0.88,298.0,2.1001231397526583,0.8930611275961271,0.68
1938,0,0.28,0.05,0.1,0.2809,0.058,2117.0,1.38,298.0,1.7944290156449614,0.911519958787184,0.99
1939,0,0.28,0.05,0.1,0.2809,0.058,2084.51,1.06,273.0,4.900020146196039,0.6211294511766748,0.958
1940,0,0.28,0.05,0.1,0.2809,0.058,3037.83,1.81,273.0,4.690449393030725,0.7377498665252701,1.354
1941,0,0.28,0.05,0.1,0.2809,0.058,3354.26,2.143,273.0,4.449643878391182,0.8252569487807502,1.34
1942,0,0.28,0.05,0.1,0.2809,0.058,3369.59,2.049,273.0,4.213398699070504,0.8308423944777646,0.816
1943,0,0.28,0.05,0.1,0.2809,0.058,2084.51,1.06,298.0,2.9805427292918623,0.6932612004902718,0.958
1944,0,0.28,0.05,0.1,0.2809,0.058,3037.83,1.81,298.0,2.679580546831014,0.7918110498328749,1.354
1945,0,0.28,0.05,0.1,0.2809,0.058,3354.26,2.143,298.0,2.554257111531706,0.8596212234739266,1.34
1946,0,0.28,0.05,0.1,0.2809,0.058,3369.59,2.049,298.0,2.3968265659157164,0.8940153586801908,0.816
1947,0,0.28,0.05,0.1,0.2809,0.058,1299.0,1.01,273.0,2.6965426784041373,0.6191657889341594,0.38
1948,0,0.28,0.05,0.1,0.2809,0.058,2739.0,1.84,273.0,5.62137788096408,0.7461715681959878,1.2
1949,0,0.28,0.05,0.1,0.2809,0.058,3101.0,1.84,273.0,6.170067178646608,0.7421380276893392,1.4
1950,0,0.28,0.05,0.1,0.2809,0.058,2772.0,1.65,273.0,4.757812574302761,0.7554084877483219,1.24
1951,0,0.28,0.05,0.1,0.2809,0.058,3420.0,2.3,298.0,2.9591012274076247,0.6404676369473759,1.16
1952,0,0.28,0.05,0.1,0.2809,0.058,3100.0,1.46,298.0,4.302784069166665,0.4808738472364238,1.05
1955,0,0.28,0.05,0.1,0.2809,0.058,1157.0,0.59,323.0,2.230249125596769,0.3759604544798801,0.54
1956,0,0.28,0.05,0.1,0.2809,0.058,1157.0,0.59,348.0,1.4845941856094302,0.4520076029695629,0.54
1959,0,0.28,0.05,0.1,0.2809,0.058,1551.0,0.77,323.0,3.027068416320826,0.4652423382561337,0.72
1960,0,0.28,0.05,0.1,0.2809,0.058,1551.0,0.77,348.0,1.795862863971857,0.5684163590470762,0.72
1962,0,0.28,0.05,0.1,0.2809,0.058,1924.0,0.95,298.0,4.79021265227812,0.4478739847710272,0.87
1963,0,0.28,0.05,0.1,0.2809,0.058,1924.0,0.95,323.0,2.7892616228928,0.5415446371375158,0.87
1964,0,0.28,0.05,0.1,0.2809,0.058,1924.0,0.95,348.0,1.6056863119363944,0.6399539624099212,0.87
1965,0,0.28,0.05,0.1,0.2809,0.058,729.0,0.6,298.0,2.4704521995258624,0.6252156213308547,0.23
1966,0,0.28,0.05,0.1,0.2809,0.058,1627.0,0.9,298.0,2.398995921068116,0.7583708429158624,0.57
1967,0,0.28,0.05,0.1,0.2809,0.058,1035.0,0.62,298.0,2.1735479668576727,0.5520217314956086,0.39
1968,0,0.28,0.05,0.1,0.2809,0.058,803.0,0.67,298.0,1.6486403620748842,0.6716822950088815,0.28
1969,0,0.28,0.05,0.1,0.2809,0.058,1658.0,0.97,298.0,1.7011229974060906,0.9054489852445572,0.62
1970,0,0.28,0.05,0.1,0.2809,0.058,697.0,0.46,273.0,4.627761765473056,0.4671374667094312,0.25
1971,0,0.28,0.05,0.1,0.2809,0.058,697.0,0.46,318.0,2.181945930316626,0.5923691141292292,0.25
1972,0,0.28,0.05,0.1,0.2809,0.058,697.0,0.46,298.0,3.140522390930288,0.4919097450940426,0.25
1973,0,0.28,0.05,0.1,0.2809,0.058,748.0,0.47,298.0,3.010291457890274,0.5475328986546273,0.27
1974,0,0.28,0.05,0.1,0.2809,0.058,581.0,0.35,298.0,2.6191772919619467,0.5266178898605052,0.21
1975,0,0.28,0.05,0.1,0.2809,0.058,982.0,0.56,303.0,1.6193623781796689,0.4945485879472581,0.36
1976,0,0.28,0.05,0.1,0.2809,0.058,982.0,0.56,323.15,1.1627708602121802,0.5191947134697216,0.36
1978,0,0.28,0.05,0.1,0.2809,0.058,480.0,0.175,298.0,2.22131485809655,0.2885927440567451,0.157
1980,0,0.28,0.05,0.1,0.2809,0.058,2547.0,1.47,298.0,3.3529234767008838,0.5345835513099207,1.15
1981,0,0.28,0.05,0.1,0.2809,0.058,1847.0,1.016,298.0,3.500386397072312,0.4412635715122887,0.79
1982,0,0.28,0.05,0.1,0.2809,0.058,1767.0,0.96,298.0,2.421163397234797,0.4666374726737807,0.75
1983,0,0.28,0.05,0.1,0.2809,0.058,2777.0,1.86,298.0,2.4349617077031827,0.6333962154481882,1.41
1984,0,0.28,0.05,0.1,0.2809,0.058,2355.0,1.52,298.0,2.552716484775374,0.5945935326332963,1.05
1985,0,0.28,0.05,0.1,0.2809,0.058,2635.0,1.69,298.0,2.2877542682992336,0.5849638318087892,1.41
1986,0,0.28,0.05,0.1,0.2809,0.058,1323.0,0.64,303.15,2.814186497319913,0.4709580565883347,0.48
1987,0,0.28,0.05,0.1,0.2809,0.058,1323.0,0.64,323.15,2.436767550996407,0.4493179702530957,0.48
1988,0,0.28,0.05,0.1,0.2809,0.058,1378.0,0.99,303.15,2.142457955309613,0.5355516575577756,0.45
1989,0,0.28,0.05,0.1,0.2809,0.058,1378.0,0.99,323.15,1.6464317368734094,0.5132308068448704,0.45
1990,0,0.28,0.05,0.1,0.2809,0.058,1683.0,0.81,303.15,2.961773600779072,0.4938273772641866,0.61
1991,0,0.28,0.05,0.1,0.2809,0.058,1683.0,0.81,323.15,2.165976433030941,0.5235209812025979,0.61
1992,0,0.28,0.05,0.1,0.2809,0.058,1714.0,0.95,303.15,1.918431387254872,0.5547992489855281,0.64
1993,0,0.28,0.05,0.1,0.2809,0.058,1714.0,0.95,323.15,1.4136217960894304,0.5990839832674215,0.64
1994,0,0.28,0.05,0.1,0.2809,0.058,1071.0,0.516,320.0,0.9377326460637216,0.559971306440548,0.393
1996,0,0.28,0.05,0.1,0.2809,0.058,1071.0,0.516,300.0,1.1229950698944502,0.5909425989154848,0.393
1997,0,0.28,0.05,0.1,0.2809,0.058,910.0,0.455,300.0,1.4668884939328213,0.4986019095725964,0.374
1998,0,0.28,0.05,0.1,0.2809,0.058,1071.0,0.516,285.0,1.4695263536451648,0.5536545064526681,0.393
1999,0,0.28,0.05,0.1,0.2809,0.058,910.0,0.455,285.0,1.9841424361061812,0.435294743785797,0.374
2000,0,0.28,0.05,0.1,0.2809,0.058,1045.0,0.48,303.0,2.371790098628117,0.4470587297106633,0.4
2001,0,0.28,0.05,0.1,0.2809,0.058,1129.0,0.5,303.0,1.806723647078314,0.5527675254667814,0.46
2002,0,0.28,0.05,0.1,0.2809,0.058,998.0,0.53,303.0,2.318521465628528,0.4305375880058821,0.38
2003,0,0.28,0.05,0.1,0.2809,0.058,310.0,0.13,313.0,1.6494686563084024,0.3757705722976248,0.109
2004,0,0.28,0.05,0.1,0.2809,0.058,496.0,0.22,313.0,2.2643484283157904,0.4776683096782051,0.205
2005,0,0.28,0.05,0.1,0.2809,0.058,790.0,0.325,313.0,3.656440422183501,0.4518766703925143,0.256
2006,0,0.28,0.05,0.1,0.2809,0.058,885.0,0.483,313.0,2.132707963143204,0.7071653595343135,0.327
2007,0,0.28,0.05,0.1,0.2809,0.058,1378.0,0.63,303.0,2.8799749552702782,0.4782499887304532,0.54
2008,0,0.28,0.05,0.1,0.2809,0.058,1378.0,0.63,323.0,2.031853285393673,0.5444407311727386,0.54
2009,0,0.28,0.05,0.1,0.2809,0.058,1378.0,0.63,343.0,1.4761941239950214,0.5945164301493688,0.54
2010,0,0.28,0.05,0.1,0.2809,0.058,626.0,0.39,273.0,2.981469153336485,0.5016700458745401,0.17
2011,0,0.28,0.05,0.1,0.2809,0.058,2967.0,1.31,273.0,6.7899721070267685,0.6975974827095005,1.06
2012,0,0.28,0.05,0.1,0.2809,0.058,1630.0,0.66,273.0,8.568190215154214,0.4409744418523001,0.59
2013,0,0.28,0.05,0.1,0.2809,0.058,3242.0,1.51,273.0,5.886549841849149,0.7608992264764248,1.13
2014,0,0.28,0.05,0.1,0.2809,0.058,2059.0,0.89,273.0,7.628145885916195,0.573025952936592,0.74
2015,0,0.28,0.05,0.1,0.2809,0.058,2872.0,1.49,273.0,5.364904474605408,0.7100548473561911,0.73
2016,0,0.28,0.05,0.1,0.2809,0.058,626.0,0.39,273.0,14.940715814847175,0.7528148585049372,0.17
2017,0,0.28,0.05,0.1,0.2809,0.058,2967.0,1.31,273.0,35.24264991146629,0.7997807759185835,1.06
2018,0,0.28,0.05,0.1,0.2809,0.058,1630.0,0.66,273.0,44.2863310494454,0.6890816002228156,0.59
2019,0,0.28,0.05,0.1,0.2809,0.058,3242.0,1.51,273.0,34.120613233771735,0.8248026342096827,1.13
2020,0,0.28,0.05,0.1,0.2809,0.058,2059.0,0.89,273.0,37.47583852693776,0.7390187711564825,0.74
2021,0,0.28,0.05,0.1,0.2809,0.058,2872.0,1.49,273.0,31.98860178662009,0.8058721394875817,0.73
2022,0,0.28,0.05,0.1,0.2809,0.058,1630.0,0.66,298.0,4.266741412250951,0.3545093706394795,0.59
2023,0,0.28,0.05,0.1,0.2809,0.058,2059.0,0.89,298.0,3.64207580602304,0.4577908889472286,0.74
2024,0,0.28,0.05,0.1,0.2809,0.058,2967.0,1.31,298.0,3.760531121618812,0.5141082757626352,1.06
2025,0,0.28,0.05,0.1,0.2809,0.058,3242.0,1.51,298.0,3.854271705417253,0.5589332402866335,1.13
2026,0,0.28,0.05,0.1,0.2809,0.058,2872.0,1.49,298.0,2.4983838511857943,0.6608975654005643,0.73
2027,0,0.28,0.05,0.1,0.2809,0.058,1083.4,0.3862,273.0,4.136730401776448,0.497680370307523,0.3814
2028,0,0.28,0.05,0.1,0.2809,0.058,922.5,0.3284,273.0,3.9861428811784303,0.5299563315812225,0.3251
2029,0,0.28,0.05,0.1,0.2809,0.058,973.1,0.3471,273.0,3.923135074425246,0.4850556095999951,0.3411
2030,0,0.28,0.05,0.1,0.2809,0.058,876.6,0.3122,273.0,3.7605435842037807,0.4864085637841141,0.3083
2031,0,0.28,0.05,0.1,0.2809,0.058,704.0,0.2505,273.0,3.57886723126936,0.4880622596814626,0.2464
2032,0,0.28,0.05,0.1,0.2809,0.058,547.2,0.195,273.0,3.2023744448833584,0.4997611146749818,0.1875
2033,0,0.28,0.05,0.1,0.2809,0.058,325.3,0.1186,273.0,3.10382234013484,0.5164748299619503,0.1128
2034,0,0.28,0.05,0.1,0.2809,0.058,56.3,0.0215,273.0,1.6277655751199729,0.6023967959170464,0.019
2035,0,0.28,0.05,0.1,0.2809,0.058,786.5,0.2815,273.0,3.6138667008431633,0.499689861585142,0.2768
2036,0,0.28,0.05,0.1,0.2809,0.058,20.4,0.008851,273.0,2.236317362941851,0.6391549283323743,0.005319
2037,0,0.28,0.05,0.1,0.2809,0.058,787.07,0.425,298.0,2.408144684915321,0.4488329151537229,0.385
2038,0,0.28,0.05,0.1,0.2809,0.058,799.82,0.429,298.0,2.4786668387327957,0.4512222624336757,0.385
2039,0,0.28,0.05,0.1,0.2809,0.058,874.62,0.439,298.0,2.739424559567037,0.432214345503775,0.388
2040,0,0.28,0.05,0.1,0.2809,0.058,3140.61,1.56,273.0,5.346602484942643,0.4186531336214329,0.26
2041,0,0.28,0.05,0.1,0.2809,0.058,3140.61,1.56,298.0,3.226745632952324,0.505135486377034,0.26
2042,0,0.28,0.05,0.1,0.2809,0.058,3140.61,1.56,323.0,1.891808177159458,0.5863706247748157,0.26
2043,0,0.28,0.05,0.1,0.2809,0.058,464.0,0.25,298.0,1.3982852991557948,0.4712446606621845,0.11
2044,0,0.28,0.05,0.1,0.2809,0.058,1492.0,0.96,298.0,3.5971133363020567,0.5652417832671693,0.26
2045,0,0.28,0.05,0.1,0.2809,0.058,1671.0,1.01,298.0,3.0958426796023306,0.643719726021217,0.29
2046,0,0.28,0.05,0.1,0.2809,0.058,1254.0,0.73,298.0,2.4159534602027,0.6527871087669379,0.26
2047,0,0.28,0.05,0.1,0.2809,0.058,803.0,0.47,303.0,1.9703426592113504,0.5349952935559407,0.2068
2049,0,0.28,0.05,0.1,0.2809,0.058,1221.0,0.515,273.0,5.609733988175736,0.4771126060786151,0.43
2050,0,0.28,0.05,0.1,0.2809,0.058,1401.0,0.6,273.0,7.736642948104088,0.4683904141825552,0.489
2051,0,0.28,0.05,0.1,0.2809,0.058,1302.0,0.534,273.0,6.844925339410239,0.4433877477511019,0.437
2052,0,0.28,0.05,0.1,0.2809,0.058,1055.0,0.436,273.0,6.301754894420367,0.444288403017093,0.364
2053,0,0.28,0.05,0.1,0.2809,0.058,1269.0,0.542,273.0,6.32959371279172,0.5755626085393085,0.435
2054,0,0.28,0.05,0.1,0.2809,0.058,1401.0,0.6,283.0,5.386202208425487,0.5467965022550965,0.489
2055,0,0.28,0.05,0.1,0.2809,0.058,1401.0,0.6,303.0,4.1508957121064745,0.5859729175218159,0.489
2056,0,0.28,0.05,0.1,0.2809,0.058,284.0,0.18,298.0,1.6009781173315851,0.4954820304510484,0.13
