,Unnamed: 0,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,K,n,R2
6909,65,,Methane,0,0,0,0,0.2495,-0.323,2800,1.37,0.22,1.15,,,,313,1.534442559,1.655904003,665,2.139889667,0.370081794,0.949941727
6917,73,,Methane,0,0,0,0,0.2495,-0.323,2800,1.37,0.22,1.15,,,,333,2.479278312,1.069043812,666,1.47263489,0.437224731,0.945689355
6925,81,,Methane,0,0,0,0,0.2495,-0.323,2800,1.37,0.22,1.15,,,,353,3.725631416,1.36079542,667,1.229355148,0.431590591,0.935723257
6932,88,,Methane,0,0,0,0,0.2495,-0.323,2800,1.37,0.22,1.15,,,,373,1.239028797,0.289004993,668,0.964535536,0.461852164,0.950211424
6940,17,c-cropasp,Methane,0,0,0,0,0.2495,-0.323,1458,1.13,0.49,0.64,90.52,7.74,1.75,273,0.05106383,0.346062053,669,4.52694076,0.777739655,0.99881411
6948,25,C-PASP,Methane,0,0,0,0,0.2495,-0.323,952,0.61,0.12,0.49,87.23,11.33,1.44,273,0.036170213,0.155131265,670,2.500911693,0.8420698,0.999735523
6957,65,HCPB,Methane,0,0,0,0,0.2495,-0.323,1299,1.01,0.63,0.38,93.54,6.46,,273,0.05483304,0.06834826,671,0.833833515,0.824509652,0.997657769
6966,74,CHCPB-K-600,Methane,0,0,0,0,0.2495,-0.323,2739,1.84,0.64,1.2,89.29,10.71,,273,0.056942004,0.191905989,672,2.185008033,0.793816153,0.999184299
6976,84,CHCPB-K-700,Methane,0,0,0,0,0.2495,-0.323,3101,1.84,0.41,1.4,91.21,8.79,,273,0.040070299,0.14394759,673,2.55008946,0.79640026,0.998470197
6987,95,CHCPB-K-800,Methane,0,0,0,0,0.2495,-0.323,2772,1.65,0.41,1.24,93.55,6.45,,273,0.033743409,0.095928865,674,2.016147518,0.794255091,0.999150922
6998,153,CS,Methane,0,0,0,0,0.2495,-0.323,307,0.28,,,,,,298,0.112840467,0.071003214,675,0.468618728,0.781146269,0.994506132
7004,159,CSK-1,Methane,0,0,0,0,0.2495,-0.323,1729,1.047,,,,,,298,0.116731518,0.149238707,676,1.033124356,0.85374131,0.998868295
7012,167,CSK-2,Methane,0,0,0,0,0.2495,-0.323,1386,0.887,,,,,,298,0.124513619,0.194840129,677,1.127755702,0.797060379,0.999251714
7019,174,CSK-7,Methane,0,0,0,0,0.2495,-0.323,1052,0.651,,,,,,298,0.105058366,0.194967011,678,1.229400555,0.776639604,0.998950219
7026,41,CSK-5,Methane,0,0,0,0,0.2495,-0.323,2088,1.24,,,,,,268,1.36819702,2.134387352,679,2.861981903,0.365206285,0.957438192
7035,50,,Methane,0,0,0,0,0.2495,-0.323,2088,1.24,,,,,,278,2.035110447,1.992094862,680,2.269123595,0.407867638,0.960292456
7043,58,,Methane,0,0,0,0,0.2495,-0.323,2088,1.24,,,,,,288,1.862598649,1.612648221,681,1.997073742,0.427212057,0.969415041
7052,67,,Methane,0,0,0,0,0.2495,-0.323,2088,1.24,,,,,,298,2.196385845,1.565217391,682,1.636124292,0.462595218,0.9758772
7061,76,,Methane,0,0,0,0,0.2495,-0.323,2088,1.24,,,,,,308,2.527529182,1.328063241,683,1.196883531,0.52970349,0.978574763
7069,55,SPC-5,Methane,0,0,0,0,0.2495,-0.323,2980,1.76,0.88,0.88,84.38,15.62,,297,0.359589041,0.121703854,684,1.258119096,0.577872749,0.984839849
7079,65,SPC-4,Methane,0,0,0,0,0.2495,-0.323,2860,1.66,0.79,0.87,84.63,15.37,,297,0.205479452,0.121703854,685,1.281398012,0.580241788,0.996182441
7088,74,SPC-3,Methane,0,0,0,0,0.2495,-0.323,2675,1.51,0.5,1.01,85.53,13.7,,297,1.695205479,1.359026369,686,1.426975051,0.54412198,0.986158512
7097,83,SPC-2,Methane,0,0,0,0,0.2495,-0.323,2180,1.22,0.46,0.76,78.89,13.73,,297,2.054794521,1.196754564,687,1.104062961,0.562598986,0.983209586
7105,91,SPC-1,Methane,0,0,0,0,0.2495,-0.323,1680,0.98,0.27,0.71,76.96,14.3,,297,0.205479452,0.182555781,688,1.439831066,0.467741654,0.986236637
7114,40,M-C-KOH-4-800,Methane,0,0,0,0,0.2495,-0.323,2426,1.04,0.08,0.96,91.87,8.09,,298,0.353773585,0.781758958,689,1.904581572,0.500971572,0.991681606
7125,51,M-C-4-800,Methane,0,0,0,0,0.2495,-0.323,1414,0.67,0.096,0.574,83.18,16.46,,298,1.132075472,0.74267101,690,1.450592781,0.465551105,0.954301897
7135,61,M-C-4-700,Methane,0,0,0,0,0.2495,-0.323,1850,0.86,0.11,0.75,,,,298,0.778301887,0.351791531,691,1.194571115,0.481115794,0.955715016
7145,71,M-C-APS-4-800,Methane,0,0,0,0,0.2495,-0.323,566,0.23,0.013,0.217,97.62,0,,298,0.424528302,0.390879479,692,0.962055525,0.349291026,0.959568703
7155,123,CSCN_9_C180,Methane,0,0,0,0,0.2495,-0.323,2430,,,1.1,,,2.1,273,0.017621145,0.154277765,693,2.442705326,0.57916476,0.996821301
7163,102,CSCN_9_C60,Methane,0,0,0,0,0.2495,-0.323,1708,,,0.89,,,3.2,273,0.004424779,0.213903743,694,2.561173047,0.628588609,0.994512196
7170,7,CSCN_6,Methane,0,0,0,0,0.2495,-0.323,251,,,0.12,,,8.1,273,0.035874439,0.182320442,695,1.687855388,0.517664833,0.985588259
7179,30,CSCN_6_C150,Methane,0,0,0,0,0.2495,-0.323,1878,,,0.78,,,6.6,273,0.039849715,0.432432432,696,2.66040848,0.492190713,0.989346408
7187,53,CSCN_6_C200,Methane,0,0,0,0,0.2495,-0.323,2404,,,0.96,,,4.9,273,0.035510511,0.2,697,2.090882693,0.548816431,0.984225401
7195,76,CSCN_9,Methane,0,0,0,0,0.2495,-0.323,322,,,0.21,,,4.6,273,0.035242291,0.194554777,698,1.909496652,0.513110807,0.981973625
7204,139,PA-P,Methane,0,0,0,0,0.2495,-0.323,131.2,0.2378,0.2284,0.0094,,,,273,0.080707995,0.054878049,699,0.304605451,0.659853124,0.998617688
7213,148,,Methane,0,0,0,0,0.2495,-0.323,131.2,0.2378,0.2284,0.0094,,,,298,0.066734417,0.024390244,700,0.202666438,0.694077222,0.996529683
7221,156,PA-P-6C,Methane,0,0,0,0,0.2495,-0.323,154.9,0.2831,0.2255,0.0576,,,,273,0.086382114,0.097560976,701,0.555069059,0.64115193,0.996875151
7229,164,,Methane,0,0,0,0,0.2495,-0.323,154.9,0.2831,0.2255,0.0576,,,,298,0.108485772,0.054878049,702,0.349842192,0.740272729,0.99546579
7236,171,PA-P-6A,Methane,0,0,0,0,0.2495,-0.323,258.4,0.3231,0.2361,0.087,,,,273,0.075304878,0.109756098,703,0.631817189,0.614683967,0.996895383
7245,180,,Methane,0,0,0,0,0.2495,-0.323,258.4,0.3231,0.2361,0.087,,,,298,0.094647696,0.073170732,704,0.435063609,0.718736931,0.998551971
7253,188,PA-P-7C,Methane,0,0,0,0,0.2495,-0.323,288,0.3932,0.2722,0.121,,,,273,0.033553523,0.079268293,705,0.809532373,0.613316624,0.996648178
7262,197,,Methane,0,0,0,0,0.2495,-0.323,288,0.3932,0.2722,0.121,,,,298,0.055724932,0.06097561,706,0.543622619,0.712001306,0.997685623
7272,207,PA-P-7A,Methane,0,0,0,0,0.2495,-0.323,684.4,0.4821,0.2701,0.212,,,,273,0.047518631,0.106707317,707,0.968680346,0.661484574,0.998607281
7282,217,,Methane,0,0,0,0,0.2495,-0.323,684.4,0.4821,0.2701,0.212,,,,298,0.11140752,0.106707317,708,0.650790451,0.780297763,0.998884316
7290,25,NDC,Methane,0,0,0,0,0.2495,-0.323,1234,0.56,0.02,0.56,56.7,31.18,8.92,298,0.402572848,1.696202532,709,2.380928873,0.368462704,0.998559109
7297,32,,Methane,0,0,0,0,0.2495,-0.323,1234,0.56,0.02,0.56,56.7,31.18,8.92,308,0.706297068,1.716094033,710,2.016915751,0.398762099,0.997694203
7306,41,,Methane,0,0,0,0,0.2495,-0.323,1234,0.56,0.02,0.56,56.7,31.18,8.92,318,1.21182045,1.934900542,711,1.782685408,0.394064836,0.997121009
7313,86,SD-600-4,Methane,0,0,0,0,0.2495,-0.323,2290,1.1,,,82.24,15.8,0,297,0.471698113,0.509578544,712,1.516027738,0.516845025,0.986201649
7322,95,SD-800-4,Methane,0,0,0,0,0.2495,-0.323,2850,1.35,,,89.96,8.03,0,297,0.660377358,0.670498084,713,2.035443956,0.507589727,0.976203377
7332,105,SD-M-800-4,Methane,0,0,0,0,0.2495,-0.323,2990,2.69,,,85.39,8.15,6.46,297,1.226415094,1.045977011,714,1.36534344,0.580110672,0.988984084
7342,115,PPY-700-2,Methane,0,0,0,0,0.2495,-0.323,2956,1.45,,,90.01,9.87,0.14,297,1.698113208,1.850574713,715,1.790866443,0.496362046,0.988585449
7351,124,PPY-800-4,Methane,0,0,0,0,0.2495,-0.323,3450,2.57,,,90.78,9.11,0.1,297,1.603773585,1.153256705,716,1.254972155,0.582254149,0.990497738
7360,133,PTH-600-2,Methane,0,0,0,0,0.2495,-0.323,2256,1.02,,,64.91,25.88,0,297,0.518867925,0.724137931,717,1.793464376,0.41329579,0.978849096
7370,64,PCTP-3,Methane,0,0,0,0,0.2495,-0.323,702,0.43,0.15,0.28,82.45,,5.46,273,0.04472772,0.08039009,718,0.931677045,0.723099169,0.997652994
7378,72,,Methane,0,0,0,0,0.2495,-0.323,702,0.43,0.15,0.28,82.45,,5.46,298,0.034823725,0.032387662,719,0.575531224,0.80303011,0.998503629
7387,81,PCTP-3c,Methane,0,0,0,0,0.2495,-0.323,1287,0.5,0.03,0.47,84.65,,3.07,273,0.027164103,0.112198687,720,2.366427325,0.71929309,0.998352996
7398,92,,Methane,0,0,0,0,0.2495,-0.323,1287,0.5,0.03,0.47,84.65,,3.07,298,0.032211945,0.088277344,721,1.456119782,0.731859805,0.997073861
7408,102,aPCTP-3c,Methane,0,0,0,0,0.2495,-0.323,2271,0.95,0.08,0.87,80.29,,1.42,273,0.007132474,0.128013131,722,2.530860988,0.603487973,0.997336821
7418,112,,Methane,0,0,0,0,0.2495,-0.323,2271,0.95,0.08,0.87,80.29,,1.42,298,0.046988067,0.20021645,723,1.656100206,0.622254502,0.996613035
7427,73,FCDTPA,Methane,0,0,0,0,0.2495,-0.323,871,0.66,0.33,0.33,89.29,,4.9,273,0.053927034,0.039562291,724,0.825659431,0.857640038,0.99694848
7437,83,FCDTPA-500,Methane,0,0,0,0,0.2495,-0.323,520,0.58,0.43,0.15,91.21,,4.82,273,0.025487355,0.048516343,725,0.768885694,0.632801989,0.996289
7447,93,FCDTPA-700,Methane,0,0,0,0,0.2495,-0.323,417,0.31,0.15,0.16,93.14,,4.71,273,0.025377428,0.110395237,726,1.3580599,0.518188367,0.989192315
7456,102,FCDTPA-900,Methane,0,0,0,0,0.2495,-0.323,426,0.33,0.15,0.18,96.92,,1.38,273,0.019731892,0.088318474,727,1.149598115,0.536040985,0.994088027
7465,111,FCDTPA-K-500,Methane,0,0,0,0,0.2495,-0.323,749,0.47,0.18,0.29,90.58,,4.7,273,0.022943503,0.130231784,728,1.675037878,0.587104874,0.996351298
7475,121,FCDTPA-K-700,Methane,0,0,0,0,0.2495,-0.323,2065,1.08,0.17,0.91,95.43,,2.36,273,0.040061078,0.143772105,729,2.171549896,0.766100245,0.998202443
7485,131,FCDTPA-K-900,Methane,0,0,0,0,0.2495,-0.323,1668,1.09,0.6,0.49,97.53,,1.39,273,0.037140284,0.081992352,730,1.169719619,0.820310611,0.999185906
7495,109,NMC,Methane,0,0,0,0,0.2495,-0.323,1320,0.82,0.37,0.45,85,9,6,348,3.108179153,0.602536495,731,0.254793761,0.905700575,0.990780498
7502,116,,Methane,0,0,0,0,0.2495,-0.323,1320,0.82,0.37,0.45,85,9,6,323,3.480659402,0.970630811,732,0.406482768,0.836062231,0.99489434
7509,123,,Methane,0,0,0,0,0.2495,-0.323,1320,0.82,0.37,0.45,85,9,6,298,1.778787639,0.682649997,733,0.505051011,0.837002977,0.996488298
7516,64,MGO/NMC-20,Methane,0,0,0,0,0.2495,-0.323,903,0.7,0.3,0.4,50.6,24.8,3.8,348,3.278518615,0.578778135,734,0.211336217,1.002324697,0.997324818
7523,71,,Methane,0,0,0,0,0.2495,-0.323,903,0.7,0.3,0.4,50.6,24.8,3.8,323,3.128437821,0.868167203,735,0.340994916,0.947998715,0.997540097
7530,78,,Methane,0,0,0,0,0.2495,-0.323,903,0.7,0.3,0.4,50.6,24.8,3.8,298,1.986305842,0.868167203,736,0.533399829,0.879668245,0.997966006
7537,22,MGO/NMC-10,Methane,0,0,0,0,0.2495,-0.323,1002,0.9,0.46,0.44,49.2,33.1,4.9,348,4.385245902,0.747540984,737,0.189638397,1.063378909,0.995815534
7543,28,,Methane,0,0,0,0,0.2495,-0.323,1002,0.9,0.46,0.44,49.2,33.1,4.9,323,2.824282787,0.86557377,738,0.407232325,0.922791245,0.99604927
7550,35,,Methane,0,0,0,0,0.2495,-0.323,1002,0.9,0.46,0.44,49.2,33.1,4.9,298,2.596055328,1.337704918,739,0.774519349,0.816254131,0.993354692
7557,116,OTS-3-750,Methane,0,0,0,0,0.2495,-0.323,2676,1.36,1.07,0.29,93.25,6.47,0.27,273,0.059578822,0.220820189,740,1.796998975,0.800155048,0.999065541
7565,141,OTS-3-750,Methane,0,0,0,0,0.2495,-0.323,2676,1.36,1.07,0.29,93.25,6.47,0.27,298,0.06734431,0.121527778,741,1.226861162,0.908092257,0.999245438
7573,62,OTS-2-650,Methane,0,0,0,0,0.2495,-0.323,1377,0.56,0.09,0.47,89.95,9.66,0.39,273,0.048648649,0.266666667,742,2.598131525,0.635223607,0.992045939
7583,91,OTS-2-650,Methane,0,0,0,0,0.2495,-0.323,1377,0.56,0.09,0.47,89.95,9.66,0.39,298,0.054266409,0.142857143,743,1.707557913,0.753426755,0.994033149
7591,9,OTS-1-550,Methane,0,0,0,0,0.2495,-0.323,741,0.3,0.05,0.25,91.15,8.52,0.33,273,0.034946237,0.184555925,744,1.740713731,0.584391275,0.991878005
7600,35,OTS-1-550,Methane,0,0,0,0,0.2495,-0.323,741,0.3,0.05,0.25,91.15,8.52,0.33,298,0.059428424,0.143835616,745,1.140076243,0.677248519,0.997081814
7608,108,OTSS-3-350,Methane,0,0,0,0,0.2495,-0.323,778.8,0.32,0.06,0.26,76.64,16.58,6.78,298,0.08378378,0.12406015,746,0.93538373,0.801166386,0.996260515
7615,115,OTSS-2-450,Methane,0,0,0,0,0.2495,-0.323,774,0.32,0.05,0.27,76.67,18.52,4.81,298,0.10810811,0.16917293,747,0.947706065,0.723921382,0.998614236
7622,122,OTSS-1-550,Methane,0,0,0,0,0.2495,-0.323,777.7,0.31,0.04,0.27,86.05,13.57,0.38,298,0.04864865,0.14661654,748,1.507602739,0.728380172,0.999160598
7630,29,OTSS-3-350,Methane,0,0,0,0,0.2495,-0.323,778.8,0.32,0.06,0.26,76.64,16.58,6.78,273,0.055381363,0.240267181,749,1.48583866,0.589604392,0.998765921
7638,37,OTSS-2-450,Methane,0,0,0,0,0.2495,-0.323,774,0.32,0.05,0.27,76.67,18.52,4.81,273,0.055363598,0.208113125,750,1.38368368,0.616312135,0.997544681
7647,46,OTSS-1-550,Methane,0,0,0,0,0.2495,-0.323,777.7,0.31,0.04,0.27,86.05,13.57,0.38,273,0.047076379,0.20824636,751,1.783550995,0.612363439,0.996514304
7656,464,SA-2-800,Methane,0,0,0,0,0.2495,-0.323,1909.4,0.97,0.55,0.42,76.72,22.73,0.55,323,0.062897603,0.077777778,752,0.822937113,0.819028486,0.999552691
7665,438,SA-2-700,Methane,0,0,0,0,0.2495,-0.323,1759.5,0.86,0.2,0.66,78.77,18.7,2.53,323,0.062332397,0.107265778,753,0.990834961,0.815929605,0.998825997
7674,412,SA-2-600,Methane,0,0,0,0,0.2495,-0.323,1389.8,0.45,0.09,0.36,61.96,35.4,2.64,323,0.058905229,0.046875,754,0.458236787,0.794867679,0.998791817
7683,385,SA-2-800,Methane,0,0,0,0,0.2495,-0.323,1909.4,0.97,0.55,0.42,76.72,22.73,0.55,298,0.054185893,0.119512195,755,1.282999034,0.767900466,0.99921856
7692,358,SA-2-700,Methane,0,0,0,0,0.2495,-0.323,1759.5,0.86,0.2,0.66,78.77,18.7,2.53,298,0.061916828,0.125,756,1.214129818,0.844481301,0.997152034
7701,330,SA-2-600,Methane,0,0,0,0,0.2495,-0.323,1389.8,0.45,0.09,0.36,61.96,35.4,2.64,298,0.046434323,0.066275757,757,0.746320651,0.757328343,0.994724303
7711,304,SA-2-800,Methane,0,0,0,0,0.2495,-0.323,1909.4,0.97,0.55,0.42,76.72,22.73,0.55,273,0.062776989,0.273224044,758,2.087890362,0.739157378,0.997921763
7719,278,SA-2-700,Methane,0,0,0,0,0.2495,-0.323,1759.5,0.86,0.2,0.66,78.77,18.7,2.53,273,0.058823529,0.299465241,759,2.566415569,0.7269111,0.998528025
7728,251,SA-2-600,Methane,0,0,0,0,0.2495,-0.323,1389.8,0.45,0.09,0.36,61.96,35.4,2.64,273,0.062745098,0.169312169,760,1.21165847,0.663367787,0.998321962
7736,225,SA-1-800,Methane,0,0,0,0,0.2495,-0.323,1984.7,1,0.45,0.55,82.57,15.23,2.19,323,0.051587302,0.079545455,761,0.851510344,0.818728492,0.999148659
7744,196,SA-1-700,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,323,0.055335968,0.097765363,762,0.988421157,0.809780858,0.998260024
7754,168,SA-1-600,Methane,0,0,0,0,0.2495,-0.323,842.11,0.39,0.04,0.35,75.6,19.65,4.74,323,0.051587302,0.070224719,763,0.815268302,0.756394828,0.999108108
7763,141,SA-1-800,Methane,0,0,0,0,0.2495,-0.323,1984.7,1,0.45,0.55,82.57,15.23,2.19,298,0.059486119,0.079070877,764,1.275657525,0.891625944,0.997565284
7771,115,SA-1-800,Methane,0,0,0,0,0.2495,-0.323,1984.7,1,0.45,0.55,82.57,15.23,2.19,273,0.038194444,0.108597285,765,2.109910351,0.769642799,0.997014288
7781,88,SA-1-700,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,298,0.06228374,0.13452915,766,1.515445969,0.807660904,0.999084249
7789,61,SA-1-700,Methane,0,0,0,0,0.2495,-0.323,1405.5,0.72,0.12,0.6,81.36,15.7,2.94,273,0.034722222,0.237889157,767,2.528045113,0.716961147,0.995609596
7798,34,SA-1-600,Methane,0,0,0,0,0.2495,-0.323,842.11,0.39,0.04,0.35,75.6,19.65,4.74,298,0.028034306,0.08022233,768,1.274956857,0.729708501,0.997123074
7807,9,SA-1-600,Methane,0,0,0,0,0.2495,-0.323,842.11,0.39,0.04,0.35,75.6,19.65,4.74,273,0.041958042,0.245483024,769,2.058046975,0.608062479,0.995894875
7815,45,PAC,Methane,0,0,0,0,0.2495,-0.323,599,0.66,,,,,,278,0.011933174,0.075449102,770,1.381935312,0.561089371,0.993778858
7828,58,,Methane,0,0,0,0,0.2495,-0.323,599,0.66,,,,,,298,0.014319809,0.041916168,771,1.057803853,0.632898821,0.996946292
7841,71,,Methane,0,0,0,0,0.2495,-0.323,599,0.66,,,,,,318,0.038186158,0.054491018,772,0.798446495,0.714121438,0.996103369
7852,0,PCB,Methane,0,0,0,0,0.2495,-0.323,1150,0.72,,,,,,293.15,0.48401,0.298,773,1.074858887,0.523803101,0.971699277
7867,15,,Methane,0,0,0,0,0.2495,-0.323,1150,0.72,,,,,,303.15,0.45697,0.234,774,0.880522979,0.559427083,0.977347551
7881,29,,Methane,0,0,0,0,0.2495,-0.323,1150,0.72,,,,,,313.15,0.60206,0.188,775,0.741324469,0.598807709,0.972461697
7895,0,RX1.5,Methane,0,0,0,0,0.2495,-0.323,1683,0.81,0.2,0.61,,,,303,0.04,0.73,776,4.718216551,0.492488745,0.993694502
7905,10,RX0.8,Methane,0,0,0,0,0.2495,-0.323,1323,0.64,0.16,0.48,,,,303,0.12,1.38,777,4.540710794,0.457586413,0.986451447
7915,20,CGRAN,Methane,0,0,0,0,0.2495,-0.323,1378,0.99,0.54,0.45,,,,303,0.1,0.42,778,3.004566748,0.613832191,0.990828548
7925,30,CNR-115,Methane,0,0,0,0,0.2495,-0.323,1714,0.95,0.31,0.64,,,,303,0.06,0.45,779,2.907100043,0.567238184,0.995029115
7935,40,GAC-1240,Methane,0,0,0,0,0.2495,-0.323,982,0.56,0.2,0.36,,,,303,0.02,0.4,780,4.673444638,0.382426985,0.945652328
7945,128,CNR-115,Methane,0,0,0,0,0.2495,-0.323,1714,0.95,0.31,0.64,,,,323,0.197,0.779,781,2.423718825,0.543774306,0.988693388
7955,138,RX 1.5,Methane,0,0,0,0,0.2495,-0.323,1683,0.81,0.2,0.61,,,,323,0.013,0.308,782,4.076689076,0.508488582,0.994034294
7966,149,CGRAN,Methane,0,0,0,0,0.2495,-0.323,1378,0.99,0.54,0.45,,,,323,0.032,0.131,783,2.297575423,0.641648669,0.995804585
7976,159,Rox 0.8,Methane,0,0,0,0,0.2495,-0.323,1323,0.64,0.16,0.48,,,,323,0.022,0.242,784,3.797961939,0.51384078,0.987159897
7986,169,GAC1240,Methane,0,0,0,0,0.2495,-0.323,982,0.56,0.2,0.36,,,,323,0.203,1.798,785,3.811436696,0.327846205,0.912289248
7993,0,TC,Methane,0,0,0,0,0.2495,-0.323,1500,1.3,0.52,0.78,,,,263,0.46,0.7417,786,1.44975559,0.537904493,0.998498142
8006,13,,Methane,0,0,0,0,0.2495,-0.323,1500,1.3,0.52,0.78,,,,273,0.507,0.4429,787,1.044795821,0.589760201,0.997506865
8020,27,,Methane,0,0,0,0,0.2495,-0.323,1500,1.3,0.52,0.78,,,,303,0.612,0.3688,788,0.712660982,0.660813968,0.998176182
8034,38,pit-GAC,Methane,0,0,0,0,0.2495,-0.323,645,0.287,0.073,0.214,,,,333,0.265,0.094,789,0.74332755,0.550840911,0.970647594
8050,54,,Methane,0,0,0,0,0.2495,-0.323,645,0.287,0.073,0.214,,,,318,0.232,0.106,790,0.582288041,0.554861598,0.979552774
8063,67,,Methane,0,0,0,0,0.2495,-0.323,645,0.287,0.073,0.214,,,,333,0.232,0.09,791,0.442154028,0.586261026,0.981325587
8079,0,MHZ-CR,Methane,0,0,0,0,0.2495,-0.323,1326,0.86,0.02,0.84,,,,298,1.394422311,1.767516827,792,1.924957303,0.47753134,0.983370513
8087,8,MHK-CR,Methane,0,0,0,0,0.2495,-0.323,1187,0.83,0.01,0.82,,,,298,1.603585657,1.112416431,793,1.192643395,0.595067621,0.982745759
8095,16,MDZ-CR,Methane,0,0,0,0,0.2495,-0.323,1059,0.79,0.02,0.77,,,,298,1.952191235,0.884779968,794,0.738389684,0.687724739,0.987699976
8103,24,MDK-CR,Methane,0,0,0,0,0.2495,-0.323,1000,0.77,0.03,0.74,,,,298,1.394422311,0.371505431,795,0.774279677,0.623346009,0.95477042
8111,32,AC-CR,Methane,0,0,0,0,0.2495,-0.323,890,0.64,0.01,0.63,,,,298,4.462151394,1.086253277,796,0.488157304,0.700337089,0.966268463
8118,39,MHZ_RC,Methane,0,0,0,0,0.2495,-0.323,1326,0.86,0.02,0.84,,,,293,1.534668721,1.818181818,797,1.878467231,0.484284687,0.983919939
8126,47,,Methane,0,0,0,0,0.2495,-0.323,1326,0.86,0.02,0.84,,,,303,1.222786187,0.481283422,798,0.968667642,0.632280957,0.978048353
8134,0,BDH-AC,Methane,0,0,0,0,0.2495,-0.323,1220,0.534,0.055,0.479,,,,303,0.558,0.392,799,0.622377017,0.530156163,0.983426079
8145,11,,Methane,0,0,0,0,0.2495,-0.323,1220,0.534,0.055,0.479,,,,313,0.764580645,0.408,800,0.515573776,0.582631292,0.994493943
8154,20,,Methane,0,0,0,0,0.2495,-0.323,1220,0.534,0.055,0.479,,,,323,0.440193548,0.184,801,0.382536305,0.662854814,0.994683254
8163,29,,Methane,0,0,0,0,0.2495,-0.323,1220,0.534,0.055,0.479,,,,333,0.607870968,0.176,802,0.305579494,0.704397319,0.993553205
8172,18,HPC800-0.5,Methane,0,0,0,0,0.2495,-0.323,3328,2.347,1.674,0.673,,4.68,0.77,298,0.066074951,0.181567193,803,1.681854024,0.878352692,0.999287246
8179,46,HPC800-1.0,Methane,0,0,0,0,0.2495,-0.323,3131,2.202,1.565,0.637,,5.63,1.72,298,0.075644361,0.127962085,804,1.261589543,0.890052481,0.994405
8187,73,HPC800-1.5,Methane,0,0,0,0,0.2495,-0.323,2626,1.688,1.04,0.648,,6.29,1.73,298,0.090277778,0.156836461,805,1.238966129,0.855900093,0.999814894
8194,103,HPC800,Methane,0,0,0,0,0.2495,-0.323,3588,2.605,1.983,0.622,,3.51,,288,0.101408533,0.235437709,806,1.506756836,0.859025187,0.992073654
8204,137,HPC800,Methane,0,0,0,0,0.2495,-0.323,3588,2.605,1.983,0.622,,3.51,,298,0.092009153,0.214310528,807,1.081501487,0.768149857,0.994039751
8211,160,HPC800-0.5,Methane,0,0,0,0,0.2495,-0.323,3328,2.347,1.674,0.673,,4.68,0.77,288,0.06540489,0.186916216,808,2.280656385,0.860755721,0.990782315
8218,184,HPC800-1,Methane,0,0,0,0,0.2495,-0.323,3131,2.202,1.565,0.637,,5.63,1.72,288,0.102196753,0.106655124,809,1.906840123,0.986410361,0.993614309
8226,0,BDH-activatedcarbon,Methane,0,0,0,0,0.2495,-0.323,1220,0.534,0.055,0.479,,,,303,0.579656937,0.390034364,810,0.603523353,0.546308463,0.989414806
8237,11,,Methane,0,0,0,0,0.2495,-0.323,1220,0.534,0.055,0.479,,,,313,0.605216988,0.35395189,811,0.517615822,0.590225943,0.993923115
8248,22,,Methane,0,0,0,0,0.2495,-0.323,1220,0.534,0.055,0.479,,,,323,0.439230357,0.190721649,812,0.38979801,0.650320133,0.993254262
8260,34,,Methane,0,0,0,0,0.2495,-0.323,1220,0.534,0.055,0.479,,,,333,0.196876767,0.089347079,813,0.317704953,0.683430772,0.995483248
8271,0,ANPC_1-800,Methane,0,0,0,0,0.2495,-0.323,2836,1.35,0.827,0.523,92.19,5.88,1.93,298,0.07714865,0.108185712,814,1.510753576,0.85317302,0.996237832
8281,64,ANPC-2-700,Methane,0,0,0,0,0.2495,-0.323,2729,1.5,1.3,0.2,85.16,9.52,5.32,298,0.084162453,0.130864316,815,1.151856126,0.825357625,0.993745774
8291,127,ANPC-2-800,Methane,0,0,0,0,0.2495,-0.323,3177,2.18,2.14,0.04,94.94,3.63,1.42,298,0.080996408,0.143027414,816,1.189635118,0.931090262,0.994412577
8302,206,ANPC-1-600,Methane,0,0,0,0,0.2495,-0.323,1473,0.637,0.173,0.464,82.47,10.26,7.27,298,0.055394993,0.112714622,817,1.19319993,0.762777815,0.996637182
8313,254,ANPC-1-700,Methane,0,0,0,0,0.2495,-0.323,2266,1.03,0.384,0.646,85.78,9.82,4.4,298,0.06974359,0.175671899,818,1.435536109,0.775147983,0.996706176
8322,316,ANPC-2-600,Methane,0,0,0,0,0.2495,-0.323,1502,0.76,0.37,0.39,82.96,8.67,8.3,298,0.058077335,0.089482633,819,1.063248552,0.796929322,0.998576548
8332,367,ANPC-1-600,Methane,0,0,0,0,0.2495,-0.323,1473,0.637,0.173,0.464,82.47,10.26,7.27,273,0.051663169,0.184517534,820,1.917922476,0.691784607,0.996250072
8343,440,ANPC_2-600,Methane,0,0,0,0,0.2495,-0.323,1502,0.76,0.37,0.39,82.96,8.67,8.3,273,0.058536585,0.196679438,821,1.713678098,0.681239622,0.994794186
